trigger_time,trigger_date,source_file,symbol_code,symbol_name_raw,signal_group,buy_decision,signal_tier,buy_score,probability_value,expected_return_t1_pct,entry_date,entry_price,t1_close,t3_close,t5_close,t1_return_pct,t3_return_pct,t5_return_pct,max_gain_pct,max_loss_pct,max_drawdown_pct,weekly_trend_score,relative_strength_score,daily_entry_score,catalyst_score,capital_flow_score,technical_score,market_regime_score,tradeability_score,risk_reward_score,data_quality_score,ma20_deviation_pct,prev_day_gain_pct,flow_data_available,primary_catalyst,consensus_score,future_evidence_count,tier_confidence,recommended_position_size_pct,strategy,_eval_error
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300759,康龙化成,buy_passed,buy,A,95.0,0.6004,2.349,20260812,47.55,49.8,50.11,48.45,4.7319,5.3838,1.8927,9.2744,-0.8412,-0.8412,100.0,100.0,82.0,60.0,60.0,57.0,62.0,65.0,57.82,70.0,20.4,1.19,True,False,10.0,0.0,84.46,15.0,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,603456,九洲药业,research,,,,,,20260812,16.6,18.26,17.13,16.35,10.0,3.1928,-1.506,11.506,-1.9277,-1.9277,70.0,100.0,82.0,,,,,,,,10.7,1.76,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300404,博济医药,research,,,,,,20260812,11.7,14.45,17.6,15.35,23.5043,50.4274,31.1966,53.7607,0.0,0.0,76.0,100.0,82.0,,,,,,,,18.9,4.99,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300149,睿智医药,research,,,,,,20260812,10.72,11.34,11.08,10.28,5.7836,3.3582,-4.1045,14.6455,-4.5709,-4.5709,46.0,100.0,82.0,,,,,,,,14.1,5.63,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300759,康龙化成,research,,,,,,20260812,47.55,49.8,50.11,48.45,4.7319,5.3838,1.8927,9.2744,-0.8412,-0.8412,100.0,100.0,82.0,,,,,,,,20.4,1.19,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300683,海特生物,research,,,,,,20260812,30.22,29.86,30.35,28.85,-1.1913,0.4302,-4.5334,4.8312,-5.096,-5.096,46.0,89.83,82.0,,,,,,,,13.0,5.07,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,603535,XD嘉诚国,research,,,,,,20260812,6.49,6.71,6.38,6.25,3.3898,-1.6949,-3.698,4.7766,-4.0062,-4.0062,16.0,51.65,74.0,,,,,,,,4.4,0.0,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,601607,上海医药,research,,,,,,20260812,16.65,16.78,16.47,16.37,0.7808,-1.0811,-1.6817,1.3213,-2.4024,-2.4024,76.0,67.68,50.0,,,,,,,,0.3,-0.18,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,002432,九安医疗,research,,,,,,20260812,70.93,72.35,75.62,70.38,2.002,6.6122,-0.7754,7.3594,-1.3112,-1.3112,46.0,89.96,50.0,,,,,,,,-0.2,-2.05,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,000422,湖北宜化,research,,,,,,20260812,12.95,12.68,12.79,12.63,-2.0849,-1.2355,-2.471,0.3861,-3.0888,-3.0888,16.0,58.8,82.0,,,,,,,,2.1,-1.98,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,603296,华勤技术,research,,,,,,20260812,79.86,85.97,86.9,78.1,7.6509,8.8154,-2.2039,10.3181,-2.7298,-2.7298,100.0,65.62,26.0,,,,,,,,-0.9,-0.97,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,603456,九洲药业,consensus,,,,,,20260812,16.6,18.26,17.13,16.35,10.0,3.1928,-1.506,11.506,-1.9277,-1.9277,70.0,100.0,82.0,,,,,,,,10.7,1.76,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300149,睿智医药,consensus,,,,,,20260812,10.72,11.34,11.08,10.28,5.7836,3.3582,-4.1045,14.6455,-4.5709,-4.5709,46.0,100.0,82.0,,,,,,,,14.1,5.63,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300404,博济医药,consensus,,,,,,20260812,11.7,14.45,17.6,15.35,23.5043,50.4274,31.1966,53.7607,0.0,0.0,76.0,100.0,82.0,,,,,,,,18.9,4.99,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300759,康龙化成,consensus,,,,,,20260812,47.55,49.8,50.11,48.45,4.7319,5.3838,1.8927,9.2744,-0.8412,-0.8412,100.0,100.0,82.0,,,,,,,,20.4,1.19,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,300683,海特生物,consensus,,,,,,20260812,30.22,29.86,30.35,28.85,-1.1913,0.4302,-4.5334,4.8312,-5.096,-5.096,46.0,89.83,82.0,,,,,,,,13.0,5.07,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,603535,XD嘉诚国,consensus,,,,,,20260812,6.49,6.71,6.38,6.25,3.3898,-1.6949,-3.698,4.7766,-4.0062,-4.0062,16.0,51.65,74.0,,,,,,,,4.4,0.0,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,601607,上海医药,consensus,,,,,,20260812,16.65,16.78,16.47,16.37,0.7808,-1.0811,-1.6817,1.3213,-2.4024,-2.4024,76.0,67.68,50.0,,,,,,,,0.3,-0.18,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,002432,九安医疗,consensus,,,,,,20260812,70.93,72.35,75.62,70.38,2.002,6.6122,-0.7754,7.3594,-1.3112,-1.3112,46.0,89.96,50.0,,,,,,,,-0.2,-2.05,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,000422,湖北宜化,consensus,,,,,,20260812,12.95,12.68,12.79,12.63,-2.0849,-1.2355,-2.471,0.3861,-3.0888,-3.0888,16.0,58.8,82.0,,,,,,,,2.1,-1.98,,,,,,,momentum,
2026-08-11 18:00:00,20260811,20260811_2026-08-11_18-00-00.json,603296,华勤技术,consensus,,,,,,20260812,79.86,85.97,86.9,78.1,7.6509,8.8154,-2.2039,10.3181,-2.7298,-2.7298,100.0,65.62,26.0,,,,,,,,-0.9,-0.97,,,,,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,603087,甘李药业,buy_passed,buy,A,87.0,0.6096,2.496,20260813,74.7,74.98,72.58,71.87,0.3748,-2.838,-3.7885,6.8139,-5.4618,-5.4618,100.0,100.0,82.0,59.09,64.0,57.0,62.0,68.0,49.18,65.0,13.3,3.67,True,False,10.0,0.0,79.78,15.0,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,600572,康恩贝,buy_passed,buy,A,96.0,0.5636,2.177,20260813,4.78,4.8,4.58,4.51,0.4184,-4.1841,-5.6485,3.9749,-9.4142,-9.4142,76.0,90.24,82.0,59.09,60.0,56.8,62.0,68.0,56.34,65.0,9.5,9.95,True,False,10.0,0.0,83.18,15.0,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,603198,迎驾贡酒,watch,watch,,95.0,0.536,2.086,20260813,41.94,41.27,40.1,39.95,-1.5975,-4.3872,-4.7449,1.0491,-7.8207,-7.8207,76.0,100.0,82.0,60.41,60.0,57.0,62.0,68.0,57.04,65.0,13.5,4.17,True,False,10.0,0.0,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,600216,浙江医药,research,,,,,,20260813,13.75,13.33,13.76,14.52,-3.0545,0.0727,5.6,5.6727,-6.3273,-6.3273,46.0,76.41,82.0,,,,,,,,12.5,9.98,,,,,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,603087,甘李药业,research,,,,,,20260813,74.7,74.98,72.58,71.87,0.3748,-2.838,-3.7885,6.8139,-5.4618,-5.4618,100.0,100.0,82.0,,,,,,,,13.3,3.67,,,,,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,600572,康恩贝,research,,,,,,20260813,4.78,4.8,4.58,4.51,0.4184,-4.1841,-5.6485,3.9749,-9.4142,-9.4142,76.0,90.24,82.0,,,,,,,,9.5,9.95,,,,,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,603198,迎驾贡酒,research,,,,,,20260813,41.94,41.27,40.1,39.95,-1.5975,-4.3872,-4.7449,1.0491,-7.8207,-7.8207,76.0,100.0,82.0,,,,,,,,13.5,4.17,,,,,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,600216,浙江医药,consensus,,,,,,20260813,13.75,13.33,13.76,14.52,-3.0545,0.0727,5.6,5.6727,-6.3273,-6.3273,46.0,76.41,82.0,,,,,,,,12.5,9.98,,,,,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,603087,甘李药业,consensus,,,,,,20260813,74.7,74.98,72.58,71.87,0.3748,-2.838,-3.7885,6.8139,-5.4618,-5.4618,100.0,100.0,82.0,,,,,,,,13.3,3.67,,,,,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,600572,康恩贝,consensus,,,,,,20260813,4.78,4.8,4.58,4.51,0.4184,-4.1841,-5.6485,3.9749,-9.4142,-9.4142,76.0,90.24,82.0,,,,,,,,9.5,9.95,,,,,,,momentum,
2026-08-12 18:00:00,20260812,20260812_2026-08-12_18-00-00.json,603198,迎驾贡酒,consensus,,,,,,20260813,41.94,41.27,40.1,39.95,-1.5975,-4.3872,-4.7449,1.0491,-7.8207,-7.8207,76.0,100.0,82.0,,,,,,,,13.5,4.17,,,,,,,momentum,
2026-08-13 18:00:00,20260813,20260813_2026-08-13_18-00-00.json,300347,泰格医药,buy_passed,buy,A,99.5,0.6004,1.45,20260814,55.1,55.18,51.78,,0.1452,-6.0254,,5.2087,-6.3884,-6.3884,46.0,82.33,82.0,51.75,30.0,56.64,62.0,65.0,55.12,65.0,9.1,3.02,True,False,10.0,0.0,84.38,15.0,momentum,
2026-08-13 18:00:00,20260813,20260813_2026-08-13_18-00-00.json,300347,泰格医药,research,,,,,,20260814,55.1,55.18,51.78,,0.1452,-6.0254,,5.2087,-6.3884,-6.3884,46.0,82.33,82.0,,,,,,,,9.1,3.02,,,,,,,momentum,
2026-08-13 18:00:00,20260813,20260813_2026-08-13_18-00-00.json,300347,泰格医药,consensus,,,,,,20260814,55.1,55.18,51.78,,0.1452,-6.0254,,5.2087,-6.3884,-6.3884,46.0,82.33,82.0,,,,,,,,9.1,3.02,,,,,,,momentum,
