date,code,name,amount,quantitative_score,close,change_pct,ma20_deviation_pct,rsi,macd,atr_pct,daily_volatility_20d_pct,volume_ratio,bollinger,daily_entry_score,ma50_deviation_pct,ma200_deviation_pct,distance_to_52w_high_pct,ma50_slope_pct,weekly_trend_score,weekly_close_vs_ma20_pct,weekly_ma20_slope_pct,weinstein_stage_score,weinstein_close_vs_ma30_pct,weinstein_ma30_slope_pct,relative_strength_20d_pct,relative_strength_60d_pct,stock_return_20d_pct,stock_return_60d_pct,long_score,short_score,extension_risk,room_score,forward_opportunity_score,opportunity_rank_score,scr_weinstein,scr_weekly,scr_relative,scr_daily_entry,scr_extension,t3,t5,month
20260803,603317,天味食品,18185.0,65.4,14.81,-2.31,6.1,66.3,0.33,,,1.21,中上,82.0,6.19,14.38,-11.48,-0.8,76.0,5.68,2.957,100.0,9.577,2.601,10.101,0.839,3.93,-5.909,68.44,74.25,10.0,,,,15.0,18,15,20,3.0,-3.39,-0.88,202608
20260803,688585,上纬新材,57780.0,65.2,152.48,-3.18,13.4,57.1,7.519,,,1.37,中上,82.0,-1.91,16.68,-31.0,-1.85,100.0,6.031,1.999,100.0,8.151,3.506,-1.416,19.354,-7.588,12.606,69.37,69.88,10.0,,,,15.0,20,10,20,3.0,8.01,7.16,202608
20260803,300093,金刚光伏,28812.0,65.2,22.41,0.76,7.9,57.3,0.589,,,1.23,中上,82.0,0.49,23.36,-17.79,0.1,100.0,3.971,2.694,100.0,9.901,4.444,3.1,4.769,-3.071,-2.523,70.75,69.75,10.0,,,,15.0,20,10,20,3.0,0.66,3.59,202608
20260803,600546,山煤国际,31001.0,65.2,12.33,-2.38,0.9,49.4,0.072,,,1.0,中上,74.0,-0.97,8.27,-17.36,-0.59,76.0,0.477,1.154,100.0,4.338,3.169,5.208,0.87,-0.964,-5.878,64.96,65.5,0.0,,,,15.0,18,10,15,0.0,7.74,8.39,202608
20260803,600784,鲁银投资,7822.0,65.2,7.5,2.74,3.7,55.1,0.073,,,0.82,中上,74.0,3.69,6.41,-13.29,-0.89,76.0,2.895,0.069,100.0,3.178,1.48,4.856,9.207,-1.316,2.459,64.12,64.75,0.0,,,,15.0,18,10,15,0.0,2.39,9.31,202608
20260803,603156,养元饮品,61620.0,65.0,42.6,9.99,7.3,46.1,0.768,,,1.03,中上,82.0,1.56,28.65,-15.58,-1.87,100.0,9.893,4.659,100.0,18.083,6.839,3.299,13.837,-2.873,7.089,73.84,72.5,20.0,,,,15.0,20,15,20,5.0,7.73,19.21,202608
20260803,603110,东方材料,55819.0,65.0,21.83,2.49,2.6,40.4,0.282,,,0.89,中上,74.0,-0.52,16.59,-17.19,-0.83,100.0,4.811,3.841,100.0,11.767,4.522,4.771,-3.712,-1.4,-10.459,66.48,57.38,0.0,,,,15.0,20,5,15,0.0,11.77,19.05,202608
20260803,600985,淮北矿业,74070.0,65.0,14.63,-3.18,-1.0,48.8,0.033,,,0.92,中下,50.0,-2.87,10.32,-13.12,1.33,84.0,2.746,1.722,100.0,7.14,4.247,6.446,16.83,0.274,10.083,73.36,53.0,0.0,,,,15.0,20,15,5,0.0,13.56,16.04,202608
20260803,300234,开尔新材,16725.0,65.0,8.71,4.06,3.8,39.3,0.178,,,0.99,中上,74.0,-7.14,28.16,-25.75,0.62,84.0,6.911,4.616,100.0,16.85,7.432,-10.876,28.736,-17.048,21.989,66.75,62.0,0.0,,,,15.0,20,5,15,0.0,3.38,3.16,202608
20260803,600177,雅戈尔,24330.0,65.0,7.78,-0.89,0.1,50.0,-0.018,,,1.25,中上,58.0,2.68,6.4,-1.64,0.73,100.0,3.941,1.768,100.0,5.668,1.154,5.915,9.658,-0.256,2.91,73.45,59.75,0.0,,,,15.0,20,15,5,0.0,-1.68,-0.9,202608
20260803,300506,名家汇,15545.0,65.0,5.79,0.7,0.9,44.8,-0.084,,,0.75,中上,50.0,7.17,27.41,-11.87,0.67,100.0,11.132,1.619,100.0,13.529,8.081,2.032,24.261,-4.139,16.97,73.45,50.75,0.0,,,,15.0,20,15,5,0.0,11.62,-12.65,202608
20260804,000333,美的集团,186620.0,69.0,85.14,-0.88,1.8,59.3,0.107,,,1.15,中上,82.0,6.82,12.76,-4.28,1.25,100.0,9.34,3.159,100.0,11.182,1.75,11.601,17.73,7.609,10.643,76.81,78.25,0.0,,,,15.0,20,20,20,0.0,,,202608
20260804,600236,桂冠电力,25212.0,69.0,11.08,0.27,5.3,57.0,0.04,,,1.03,中上,82.0,8.88,26.26,-9.48,0.45,100.0,10.756,2.658,100.0,15.9,6.685,21.865,4.365,17.872,-2.722,77.35,74.75,0.0,,,,15.0,20,20,20,0.0,-1.82,-3.0,202608
20260804,002258,利尔化学,20743.0,68.2,14.7,0.07,5.0,55.9,0.257,,,1.5,中上,82.0,9.23,6.73,-16.48,2.48,70.0,9.115,-2.107,100.0,3.25,1.396,12.001,27.875,8.009,20.789,70.39,83.5,0.0,,,,15.0,18,20,20,0.0,,,202608
20260804,601000,唐山港,12951.0,68.2,4.79,-3.23,5.4,71.3,0.066,,,1.38,中上,82.0,9.68,16.42,-3.23,0.94,76.0,8.041,2.604,100.0,11.612,3.663,18.586,10.991,14.593,3.905,72.58,81.5,0.0,,,,15.0,18,20,20,0.0,-2.3,-3.14,202608
20260804,603261,立航科技,28268.0,68.0,49.85,-0.16,4.0,45.3,0.022,,,0.93,中上,74.0,12.79,53.13,-12.85,2.33,100.0,21.987,8.776,100.0,34.147,12.668,-1.127,41.393,-5.12,35.831,77.89,65.38,0.0,,,,15.0,20,20,15,0.0,-0.49,-0.85,202608
20260804,600750,华润江中,8518.0,68.0,25.98,-1.44,2.8,55.1,0.143,,,0.99,中上,74.0,6.83,11.26,-3.1,1.82,100.0,6.701,0.747,100.0,7.604,1.598,14.311,19.408,10.318,12.322,75.85,70.75,0.0,,,,15.0,20,20,15,0.0,-4.1,-4.61,202608
20260804,600886,国投电力,34429.0,68.0,14.52,-1.29,2.3,59.6,0.016,,,0.73,中上,74.0,7.17,9.32,-2.81,1.34,100.0,8.609,1.315,100.0,9.745,1.527,16.203,18.351,12.21,11.264,76.81,67.75,0.0,,,,15.0,20,20,15,0.0,-2.13,-1.79,202608
20260804,600919,江苏银行,63171.0,68.0,11.46,-1.97,0.2,50.3,0.023,,,1.1,中上,82.0,1.94,8.74,-3.13,0.65,100.0,3.598,2.109,100.0,6.787,2.551,6.405,10.051,2.413,2.965,73.81,75.75,0.0,,,,15.0,20,15,20,0.0,0.69,1.82,202608
20260804,600483,福能股份,15529.0,68.0,10.86,-1.9,1.1,54.7,0.033,,,0.72,中上,74.0,0.38,8.91,-7.18,0.42,100.0,4.549,1.09,100.0,7.777,1.747,12.052,17.452,8.06,10.366,75.97,67.75,0.0,,,,15.0,20,20,15,0.0,-2.59,-3.14,202608
20260804,600971,恒源煤电,12569.0,68.0,7.91,-1.12,3.5,49.4,0.067,,,0.88,中上,74.0,4.24,12.16,-6.72,0.85,100.0,5.488,1.153,100.0,8.878,3.554,15.716,9.814,11.723,2.727,76.33,69.75,0.0,,,,15.0,20,20,15,0.0,4.21,7.66,202608
20260804,000608,阳光股份,44290.0,68.0,6.59,-1.79,5.5,48.8,0.017,,,0.92,中上,74.0,7.71,70.33,-15.73,3.89,100.0,26.354,11.789,100.0,41.71,15.824,16.642,75.407,12.65,69.845,78.25,72.25,0.0,,,,15.0,20,20,15,0.0,,,202608
20260804,601665,齐鲁银行,16795.0,68.0,6.17,-2.83,0.3,49.0,0.025,,,1.05,中上,82.0,2.18,6.59,-3.14,0.49,100.0,2.902,2.06,100.0,5.759,1.987,9.463,6.763,5.47,-0.323,73.45,73.25,0.0,,,,15.0,20,15,20,0.0,0.81,0.97,202608
20260804,002948,青岛银行,14624.0,68.0,5.7,-3.39,0.6,52.1,0.016,,,1.16,中上,82.0,3.35,12.82,-3.39,0.67,100.0,4.982,2.337,100.0,8.716,4.083,8.965,10.723,4.972,3.636,74.08,75.75,0.0,,,,15.0,20,15,20,0.0,,,202608
20260804,688260,昀冢科技,86916.0,67.2,100.0,3.42,15.0,51.9,4.759,,,1.56,中上,82.0,6.39,108.98,-30.56,4.95,100.0,40.062,19.39,100.0,72.549,20.734,11.105,175.495,7.112,169.833,77.89,78.25,10.0,,,,15.0,20,20,20,3.0,13.29,30.25,202608
20260804,000636,风华高科,916252.0,67.2,54.33,4.56,8.3,49.8,1.926,,,1.58,中上,82.0,-7.01,83.27,-32.23,2.62,84.0,27.006,12.95,100.0,52.685,18.974,-7.175,98.659,-11.167,91.573,77.53,72.5,10.0,,,,15.0,20,20,20,3.0,,,202608
20260804,300628,亿联网络,38388.0,67.2,39.65,1.04,7.0,62.2,0.488,,,1.18,中上,82.0,10.37,13.78,0.0,0.58,100.0,12.285,2.207,100.0,12.624,1.296,21.127,12.82,17.134,5.733,76.93,77.0,10.0,,,,15.0,20,20,20,3.0,-0.38,0.18,202608
20260804,002415,海康威视,345231.0,67.2,38.63,1.79,9.2,73.2,0.553,,,1.15,上轨上方,82.0,15.85,22.41,0.0,1.5,100.0,16.898,3.471,100.0,19.631,3.701,18.08,18.702,14.087,11.615,77.92,77.0,10.0,,,,15.0,20,20,20,3.0,,,202608
20260804,002832,比音勒芬,22235.0,67.2,25.3,-0.94,11.3,65.9,0.633,,,1.64,中上,82.0,18.64,47.35,-2.65,2.79,100.0,26.608,8.81,100.0,38.108,8.533,26.927,33.586,22.935,26.5,78.97,77.75,10.0,,,,15.0,20,20,20,3.0,,,202608
20260804,001872,招商港口,2624.0,67.2,22.21,0.5,3.8,58.0,0.106,,,0.79,中上,74.0,7.94,10.24,-3.14,0.1,76.0,5.89,0.853,100.0,8.252,2.036,14.6,9.958,10.608,2.872,71.35,66.75,0.0,,,,15.0,18,20,15,0.0,,,202608
20260804,300534,陇神戎发,188167.0,67.2,13.18,4.03,14.0,58.0,0.061,,,1.13,中上,82.0,43.52,36.75,-7.51,5.33,100.0,43.284,5.27,100.0,39.564,2.374,83.802,47.748,79.809,40.662,78.43,74.5,10.0,,,,15.0,20,20,20,3.0,25.42,19.85,202608
20260804,600872,中炬高新,21111.0,67.2,19.83,-1.78,5.3,63.3,0.299,,,1.08,中上,82.0,9.19,9.19,-6.86,0.37,76.0,5.451,1.08,100.0,7.11,1.869,11.589,4.819,7.596,-2.267,68.47,74.25,0.0,,,,15.0,18,15,20,0.0,-3.12,-2.62,202608
20260804,000703,恒逸石化,88898.0,67.2,15.77,-2.65,5.6,60.0,0.175,,,0.85,中上,74.0,11.54,34.47,-13.3,1.32,76.0,8.404,4.44,100.0,15.404,7.89,15.836,8.632,11.844,1.545,72.97,69.25,0.0,,,,15.0,18,20,15,0.0,,,202608
20260804,000719,中原传媒,3158.0,67.2,12.72,-1.62,4.6,70.5,0.177,,,1.09,中上,82.0,6.97,5.4,-8.09,-0.24,76.0,2.605,0.024,100.0,3.163,1.279,9.378,2.51,5.385,-4.576,67.72,71.75,0.0,,,,15.0,18,15,20,0.0,,,202608
20260804,300214,日科化学,65133.0,67.2,13.07,0.77,14.8,55.7,0.258,,,1.2,中上,82.0,36.97,63.76,-8.15,4.18,100.0,49.15,10.268,100.0,58.354,9.712,35.879,69.165,29.406,65.025,78.85,76.75,10.0,,,,15.0,20,20,20,3.0,-3.83,-0.38,202608
20260804,603558,健盛集团,2820.0,67.2,12.55,-1.26,3.0,57.7,0.129,,,1.14,中上,82.0,6.15,5.96,-16.67,0.64,76.0,1.173,0.036,100.0,3.1,1.515,10.079,0.883,6.086,-6.203,67.39,74.75,0.0,,,,15.0,18,15,20,0.0,0.48,1.83,202608
20260804,601339,百隆东方,7662.0,67.2,8.17,-0.24,4.3,47.1,0.044,,,0.8,中上,74.0,10.86,23.25,-11.1,0.58,76.0,7.507,2.932,100.0,12.328,6.278,20.54,4.58,16.548,-2.506,72.25,67.25,0.0,,,,15.0,18,20,15,0.0,-0.49,-3.2,202608
20260804,002563,森马服饰,8811.0,67.2,6.13,-3.16,6.3,61.9,0.132,,,1.33,中上,82.0,10.62,12.27,-6.13,0.94,100.0,11.041,2.014,100.0,12.401,1.069,12.488,9.766,8.496,2.68,76.45,76.75,10.0,,,,15.0,20,20,20,3.0,,,202608
20260804,605198,安德利,18679.0,67.0,56.68,3.98,3.8,50.7,1.164,,,1.21,中上,82.0,-5.6,21.79,-33.94,0.1,84.0,5.383,6.483,100.0,14.848,6.776,-3.302,25.219,-7.295,18.133,70.99,75.12,0.0,,,,15.0,20,10,20,0.0,15.12,20.78,202608
20260804,688253,英诺特,10624.0,67.0,56.03,0.38,1.6,45.2,0.461,,,0.9,中上,74.0,-1.86,33.68,-14.42,-1.55,84.0,7.596,7.299,100.0,20.557,9.178,3.797,14.157,-0.196,7.071,74.26,65.75,0.0,,,,15.0,20,15,15,0.0,25.08,17.07,202608
20260804,002955,鸿合科技,16423.0,67.0,31.86,2.31,3.7,62.5,0.136,,,0.78,中上,74.0,3.67,13.67,-15.13,2.28,100.0,11.786,3.602,100.0,13.35,1.012,-4.403,32.077,-8.396,24.99,73.21,61.88,0.0,,,,15.0,20,15,15,0.0,,,202608
20260804,603110,东方材料,55819.0,67.0,22.45,2.84,5.1,41.6,0.427,,,0.82,中上,74.0,2.4,19.77,-14.83,-0.71,100.0,7.627,3.996,100.0,14.82,4.633,12.604,0.24,8.612,-6.846,73.48,65.75,0.0,,,,15.0,20,15,15,0.0,10.32,12.48,202608
20260804,000423,东阿阿胶,23226.0,66.4,54.6,-1.44,6.8,70.6,0.899,,,1.31,中上,82.0,11.26,10.24,-2.62,1.26,76.0,7.726,0.088,100.0,7.509,1.337,20.361,11.186,16.368,4.099,71.83,79.25,10.0,,,,15.0,18,20,20,3.0,,,202608
20260804,002606,大连电瓷,24189.0,66.4,14.97,3.24,10.2,62.8,0.46,,,1.39,中上,82.0,6.82,26.82,-15.04,-0.78,76.0,8.274,1.531,100.0,14.523,6.894,20.4,4.547,16.407,-2.539,71.5,71.25,10.0,,,,15.0,18,20,20,3.0,,,202608
20260804,002440,闰土股份,63598.0,66.4,12.75,-1.85,8.5,60.2,0.182,,,1.05,中上,82.0,20.21,28.68,-16.01,3.94,70.0,18.533,-1.691,100.0,15.141,7.016,26.236,30.275,22.244,23.188,71.65,77.0,10.0,,,,15.0,18,20,20,3.0,,,202608
20260804,000582,北部湾港,111925.0,66.4,12.63,-1.17,8.2,67.4,0.311,,,1.2,中上,82.0,6.45,20.71,-15.29,-0.03,76.0,8.856,1.465,100.0,13.362,3.853,19.335,6.771,15.342,-0.316,71.23,76.75,10.0,,,,15.0,18,20,20,3.0,,,202608
20260804,603980,吉华集团,20460.0,66.4,6.75,1.66,8.8,59.1,0.136,,,1.74,中上,82.0,11.08,13.97,-21.24,1.3,70.0,10.565,-2.949,100.0,9.076,3.42,14.287,15.086,10.294,8.0,70.39,81.25,10.0,,,,15.0,18,20,20,3.0,1.64,1.19,202608
20260804,601168,西部矿业,252851.0,66.2,38.21,1.89,10.9,65.0,0.592,,,0.91,中上,74.0,20.07,32.76,-3.14,2.14,100.0,24.568,3.839,100.0,23.938,4.875,37.221,25.604,33.229,18.517,77.71,66.5,10.0,,,,15.0,20,20,15,3.0,11.29,1.32,202608
20260804,300001,特锐德,64613.0,66.2,36.24,1.63,7.3,61.0,0.712,,,0.82,中上,74.0,0.03,18.66,-11.59,-1.07,100.0,7.577,2.423,100.0,13.236,4.507,9.464,27.726,5.471,20.639,76.48,67.0,10.0,,,,15.0,20,20,15,3.0,-2.28,-0.83,202608
20260804,600885,宏发股份,66724.0,66.2,36.31,1.57,6.2,64.0,0.495,,,1.08,中上,82.0,5.59,17.89,-4.67,0.52,100.0,13.364,2.665,100.0,15.49,2.483,1.338,20.026,-2.654,12.939,74.08,72.0,10.0,,,,15.0,20,15,20,3.0,-2.51,-3.66,202608
20260804,002925,盈趣科技,40205.0,66.2,22.75,3.46,5.5,50.3,0.314,,,0.89,中上,74.0,3.38,12.58,-10.01,0.74,70.0,8.683,-0.291,100.0,8.67,3.284,3.773,17.523,-0.219,10.437,67.39,67.25,0.0,,,,15.0,18,15,15,0.0,,,202608
20260804,003013,地铁设计,23368.0,66.2,18.11,4.8,13.2,57.9,0.463,,,0.81,中上,74.0,17.5,24.49,0.0,1.92,100.0,24.51,3.7,100.0,25.055,2.738,31.978,41.434,27.986,34.347,77.92,67.0,10.0,,,,15.0,20,20,15,3.0,,,202608
20260804,002216,三全食品,29768.0,66.2,12.85,-1.46,0.1,47.3,0.014,,,1.21,中上,82.0,3.12,9.32,-8.74,0.23,76.0,1.964,1.81,100.0,5.406,2.557,5.493,1.502,1.501,-5.584,65.83,73.0,0.0,,,,15.0,18,10,20,0.0,,,202608
20260804,600428,中远海特,41274.0,66.2,11.58,2.03,12.7,71.7,0.1,,,0.74,中上,74.0,32.76,48.71,0.0,4.44,100.0,32.974,7.287,100.0,39.473,7.776,49.287,53.114,45.295,46.028,79.15,63.5,10.0,,,,15.0,20,20,15,3.0,3.2,-1.3,202608
20260804,300453,三鑫医疗,26226.0,66.2,9.6,-2.24,1.0,47.7,0.055,,,1.67,中上,82.0,2.73,2.93,-11.11,0.09,76.0,0.952,0.042,100.0,1.716,1.313,5.365,0.29,1.373,-6.796,63.94,74.5,0.0,,,,15.0,18,10,20,0.0,0.1,-1.68,202608
20260804,603228,景旺电子,495279.0,66.0,80.0,7.02,11.1,64.2,1.17,,,1.02,中上,82.0,8.81,17.67,-8.57,-0.58,100.0,12.904,3.835,100.0,16.489,1.41,28.332,13.328,24.339,6.242,76.45,74.0,20.0,,,,15.0,20,20,20,5.0,25.69,18.19,202608
20260804,301273,瑞晨环保,19282.0,66.0,35.06,-1.21,3.5,58.3,-0.014,,,0.86,中上,50.0,7.82,43.27,-12.74,1.71,100.0,19.851,8.507,100.0,31.021,9.738,17.126,21.251,13.133,14.165,77.89,61.75,0.0,,,,15.0,20,20,5,0.0,5.81,14.09,202608
20260804,601233,桐昆股份,56466.0,66.0,22.17,-1.12,3.8,60.9,0.235,,,0.9,中上,74.0,2.88,16.86,-13.6,1.33,100.0,6.339,0.613,100.0,6.722,4.783,2.966,8.273,-1.027,1.187,70.15,64.25,0.0,,,,15.0,20,10,15,0.0,7.58,9.09,202608
20260804,600285,羚锐制药,34384.0,66.0,22.82,-1.17,1.1,49.0,-0.023,,,0.95,中上,50.0,7.28,9.14,-2.81,1.24,100.0,8.574,1.666,100.0,9.377,1.734,10.379,17.168,6.387,10.082,76.81,60.25,0.0,,,,15.0,20,20,5,0.0,-2.28,-0.92,202608
20260804,600674,川投能源,39112.0,66.0,15.37,-2.1,0.7,55.4,-0.015,,,0.71,中上,50.0,4.52,7.29,-3.09,0.78,100.0,4.968,1.021,100.0,6.544,1.687,14.568,11.008,10.576,3.922,75.97,57.25,0.0,,,,15.0,20,20,5,0.0,-2.35,-0.72,202608
20260804,002199,东晶电子,9165.0,66.0,13.53,10.0,14.3,59.4,0.614,,,2.59,中上,82.0,6.74,33.06,-13.71,0.12,100.0,14.719,8.381,100.0,25.829,6.462,16.982,18.125,12.003,12.562,77.35,78.25,20.0,,,,15.0,20,20,20,5.0,,,202608
20260804,601939,建设银行,108126.0,66.0,10.1,-3.35,-1.4,51.8,0.011,,,1.33,中下,58.0,0.92,8.99,-7.93,0.79,100.0,3.568,3.218,100.0,7.428,2.418,7.902,14.533,3.909,7.447,76.81,57.5,0.0,,,,15.0,20,20,5,0.0,-0.2,1.39,202608
20260804,600025,华能水电,15468.0,66.0,9.94,-1.78,0.1,54.5,-0.024,,,0.71,中上,50.0,3.84,5.35,-4.24,0.86,100.0,4.555,0.184,100.0,5.278,1.396,11.452,12.719,7.459,5.632,75.49,57.25,0.0,,,,15.0,20,20,5,0.0,-2.72,-1.61,202608
20260804,601678,滨化股份,86240.0,66.0,6.46,5.04,9.7,67.5,0.1,,,1.04,中上,82.0,8.57,25.98,-16.1,0.48,100.0,14.62,2.454,100.0,17.54,5.469,12.747,35.516,8.754,28.429,76.75,77.0,20.0,,,,15.0,20,20,20,5.0,13.73,10.92,202608
20260804,300506,名家汇,15545.0,66.0,6.02,3.97,4.6,50.4,-0.007,,,0.78,中上,50.0,11.07,32.02,-8.37,0.9,100.0,15.293,1.843,100.0,17.862,8.244,8.325,26.203,4.333,20.641,77.05,56.25,0.0,,,,15.0,20,20,5,0.0,-5.2,-11.41,202608
20260804,000518,四环生物,30262.0,66.0,3.85,4.34,3.6,47.0,-0.004,,,0.56,中上,50.0,9.28,32.09,-15.2,-0.42,100.0,15.373,5.401,100.0,23.345,7.62,11.836,29.756,7.843,24.194,76.84,58.75,0.0,,,,15.0,20,20,5,0.0,,,202608
20260804,603311,金海高科,10714.0,65.8,27.25,6.36,3.7,47.0,0.635,,,0.81,中上,74.0,-14.01,40.76,-33.21,-1.22,84.0,3.958,7.87,100.0,19.956,11.36,-6.34,40.945,-10.332,36.591,73.9,63.5,10.0,,,,15.0,20,15,15,2.0,7.96,4.64,202608
20260804,603976,正川股份,10155.0,65.8,25.95,7.14,3.5,47.2,0.025,,,0.75,中上,74.0,3.26,21.44,-11.07,0.92,100.0,11.711,4.852,100.0,17.128,4.748,-0.039,27.337,-4.031,20.25,74.11,62.38,10.0,,,,15.0,20,15,15,2.0,8.85,5.8,202608
20260804,603317,天味食品,18185.0,65.4,14.93,0.81,6.6,62.3,0.316,,,1.19,中上,82.0,7.11,15.12,-10.76,-0.56,76.0,6.491,3.001,100.0,10.432,2.632,10.559,1.341,6.567,-5.745,68.71,72.0,10.0,,,,15.0,18,15,20,3.0,-5.34,-3.2,202608
20260804,605098,行动教育,12034.0,65.2,60.1,5.01,9.2,68.6,1.228,,,1.43,上轨上方,82.0,9.04,22.29,-10.43,0.39,76.0,5.807,2.221,100.0,12.124,4.974,18.906,6.458,14.914,-0.628,72.25,76.75,20.0,,,,15.0,18,20,20,5.0,-5.1,-3.22,202608
20260804,600546,山煤国际,31001.0,65.2,12.31,-0.16,0.4,50.4,0.038,,,0.95,中上,74.0,-1.01,7.97,-17.49,-0.5,76.0,0.322,1.146,100.0,4.175,3.163,10.296,-0.979,6.304,-8.066,64.96,63.88,0.0,,,,15.0,18,10,15,0.0,6.55,7.28,202608
20260804,603259,药明康德,872322.0,65.0,141.35,10.0,12.6,60.0,0.929,,,0.97,上轨上方,74.0,23.66,40.36,0.0,2.56,100.0,29.034,7.135,100.0,34.872,6.202,23.477,39.017,19.484,31.93,78.79,66.5,20.0,,,,15.0,20,20,15,5.0,7.54,11.29,202608
20260804,300408,三环集团,676032.0,65.0,120.98,6.12,8.7,53.2,3.613,,,1.15,中上,82.0,-7.13,62.13,-29.03,0.61,84.0,15.687,10.75,100.0,38.155,14.78,-9.593,44.221,-13.586,37.134,74.17,68.75,20.0,,,,15.0,20,15,20,5.0,8.05,10.31,202608
20260804,688777,中控技术,174092.0,65.0,99.9,7.69,8.6,53.6,2.283,,,1.27,中上,82.0,-0.12,36.5,-19.76,0.28,84.0,13.366,4.195,100.0,19.985,9.698,0.05,29.333,-3.942,22.247,74.29,74.75,20.0,,,,15.0,20,15,20,5.0,3.69,-1.02,202608
20260804,300939,秋田微,20044.0,65.0,54.99,6.18,8.3,45.2,1.384,,,1.01,中上,82.0,-7.46,28.83,-28.64,-1.2,84.0,7.805,4.665,100.0,18.654,6.303,-2.184,27.652,-6.176,20.566,73.48,70.62,20.0,,,,15.0,20,15,20,5.0,13.23,15.14,202608
20260804,603156,养元饮品,61620.0,65.0,44.8,5.16,12.7,55.8,1.532,,,1.11,中上,82.0,6.76,35.0,-11.22,-1.2,100.0,15.241,4.956,100.0,23.929,7.056,6.276,14.753,2.283,7.666,73.84,72.0,20.0,,,,15.0,20,15,20,5.0,8.65,11.98,202608
20260804,603373,安邦护卫,11702.0,65.0,36.53,10.0,8.7,65.9,0.296,,,0.73,上轨上方,74.0,4.96,16.73,-16.02,-0.12,100.0,11.617,2.082,100.0,15.588,3.437,14.622,18.902,10.63,11.815,76.21,66.5,20.0,,,,15.0,20,20,15,5.0,3.1,9.24,202608
20260804,600160,巨化股份,109173.0,65.0,41.35,3.74,1.2,47.5,0.031,,,0.76,中上,74.0,-3.25,9.5,-25.96,1.53,84.0,6.788,0.363,100.0,6.895,2.028,-7.235,23.96,-11.228,16.874,65.25,59.0,0.0,,,,15.0,20,5,15,0.0,5.41,2.8,202608
20260804,002142,宁波银行,58323.0,65.0,31.5,-2.45,-0.0,49.4,0.001,,,1.03,中下,58.0,2.51,7.32,-4.26,0.57,100.0,2.968,0.975,100.0,4.028,2.381,8.783,6.205,4.79,-0.881,72.85,55.0,0.0,,,,15.0,20,15,5,0.0,,,202608
20260804,300093,金刚光伏,28812.0,65.0,23.92,6.74,14.9,61.5,0.876,,,1.16,中上,82.0,6.99,31.2,-12.25,0.37,100.0,10.59,3.054,100.0,17.018,4.702,7.677,11.123,3.684,5.56,73.75,71.5,20.0,,,,15.0,20,15,20,5.0,-2.14,-3.74,202608
20260804,600060,海信视像,15130.0,65.0,26.36,-1.05,0.5,52.0,-0.035,,,1.13,中上,58.0,2.77,10.83,-2.51,0.99,100.0,8.41,3.675,100.0,11.211,1.379,2.793,15.297,-1.199,8.21,73.93,57.5,0.0,,,,15.0,20,15,5,0.0,-4.25,0.91,202608
20260804,000739,普洛药业,87126.0,65.0,22.12,10.0,11.6,58.4,0.073,,,0.76,上轨上方,74.0,23.56,29.15,0.0,2.14,100.0,24.165,3.579,100.0,24.711,3.717,26.677,21.876,22.684,14.79,77.92,64.0,20.0,,,,15.0,20,20,15,5.0,,,202608
20260804,002350,北京科锐,12768.0,65.0,15.09,6.72,3.7,52.6,0.053,,,0.62,中上,74.0,3.4,27.17,-14.41,-1.46,76.0,2.423,1.807,100.0,12.079,8.258,14.139,-5.94,10.146,-13.026,68.68,60.5,10.0,,,,15.0,18,15,15,2.0,,,202608
20260804,000429,粤高速Ａ,7631.0,65.0,13.74,-2.0,0.1,55.3,-0.043,,,1.15,中上,58.0,2.76,13.58,-4.98,0.94,100.0,6.914,3.109,100.0,10.857,2.92,3.92,18.794,-0.073,11.707,73.81,57.5,0.0,,,,15.0,20,15,5,0.0,,,202608
20260804,688585,上纬新材,57780.0,64.8,157.33,3.18,16.8,57.4,9.073,,,1.34,中上,82.0,1.6,20.09,-28.81,-2.0,100.0,9.22,2.171,100.0,11.464,3.625,6.796,24.672,2.803,17.586,75.85,74.25,45.0,,,,15.0,20,20,20,7.0,8.75,7.21,202608
20260804,688322,奥比中光-W,96076.0,64.8,106.18,5.94,5.7,45.1,1.827,,,1.19,中上,82.0,-7.77,14.09,-28.45,-1.42,84.0,4.343,2.994,100.0,8.128,2.824,-14.015,28.88,-18.008,21.794,65.58,71.0,10.0,,,,15.0,20,5,20,2.0,5.55,7.91,202608
20260804,688131,皓元医药,62357.0,64.8,81.0,7.74,3.9,40.8,0.776,,,0.86,中上,74.0,0.53,7.2,-17.31,0.46,100.0,5.661,2.213,100.0,7.242,1.061,-2.797,20.643,-6.789,13.557,69.85,63.88,10.0,,,,15.0,20,10,15,2.0,16.67,17.28,202608
20260804,002768,国恩股份,51053.0,64.8,53.6,5.3,4.2,43.1,-0.154,,,0.96,中上,50.0,7.45,35.76,-10.68,1.13,100.0,22.736,6.633,100.0,29.328,6.697,-3.594,38.202,-7.586,31.115,77.71,53.38,10.0,,,,15.0,20,20,5,2.0,,,202608
20260804,688105,诺唯赞,48347.0,64.8,18.46,7.14,4.8,48.7,-0.115,,,0.88,中上,50.0,13.52,15.91,-7.52,1.42,100.0,18.459,2.906,100.0,18.182,2.397,12.135,24.218,8.143,17.132,77.44,61.75,10.0,,,,15.0,20,20,5,2.0,26.82,23.76,202608
