date,code,name,quantitative_score,rsi,ma20_deviation_pct,volume_ratio,stock_return_20d_pct,stock_return_60d_pct,relative_strength_20d_pct,relative_strength_60d_pct,weekly_close_vs_ma20_pct,weekly_ma20_slope_pct,short_score,long_score,extension_risk,forward_opportunity_score,opportunity_rank_score,room_score,lt_ma50_deviation_pct,lt_ma200_deviation_pct,lt_distance_to_52w_high_pct,t3,t5,turnover_pct,turnover_5d_avg_pct,turnover_20d_avg_pct,turnover_ratio_5_20,mom_3d_pct,mom_5d_pct,dist_20d_high_pct,dist_60d_high_pct,boll_pct_b,boll_above_pct
20260727,300001,特锐德,66.0,51.2,3.0,1.1,-8.058,14.662,-3.502,15.835,4.552,2.001,72.88,66.48,0.0,,,,-5.2,14.78,-15.1,-1.81,3.87,0.0219,0.026979999999999997,0.024625,1.096,0.87,4.254,-8.757,-22.667,0.629,False
20260729,300001,特锐德,69.0,53.5,1.8,1.04,-1.612,16.621,5.621,20.928,2.756,1.905,75.75,75.73,0.0,,,,-6.42,12.48,-16.64,6.04,6.51,0.0166,0.02434,0.023565,1.033,-4.66,-0.957,-10.008,-24.067,0.591,False
20260730,300001,特锐德,67.0,54.3,0.5,0.87,-0.296,11.144,5.161,17.857,1.443,1.834,68.25,72.73,0.0,,,,-7.37,10.85,-17.76,3.54,0.4,0.0155,0.02004,0.022975000000000002,0.872,-3.132,-11.079,-11.219,-25.089,0.524,False
20260731,300001,特锐德,68.0,61.2,4.4,0.86,3.723,15.233,8.969,21.606,5.405,2.047,69.25,76.48,0.0,,,,-3.4,15.26,-14.37,1.19,-0.76,0.0208,0.01968,0.023020000000000002,0.855,4.682,-2.065,-7.559,-22.0,0.715,False
20260803,300001,特锐德,68.0,60.9,5.9,0.85,3.542,19.304,9.714,26.052,5.946,2.335,69.25,76.48,0.0,,,,-1.64,16.93,-13.0,-1.46,-0.84,0.021,0.0195,0.022914999999999998,0.851,4.361,2.471,-6.084,-20.756,0.779,False
20260804,300001,特锐德,66.2,61.0,7.3,0.82,5.471,20.639,9.464,27.726,7.577,2.423,67.0,76.48,10.0,,,,0.03,18.66,-11.59,-2.28,-0.83,0.0212,0.019020000000000002,0.02319,0.82,7.505,8.082,-4.556,-19.467,0.832,False
20260805,300001,特锐德,68.0,63.1,5.6,0.85,8.776,9.709,10.824,15.568,6.397,2.359,71.75,76.48,0.0,,,,-1.03,17.13,-12.61,-1.45,2.31,0.0196,0.01962,0.023205,0.846,2.051,4.829,-5.662,-20.4,0.751,False
20260806,300001,特锐德,68.0,62.3,3.3,0.86,6.744,2.509,11.358,9.452,4.482,2.256,69.25,76.21,0.0,,,,-2.74,14.75,-14.27,1.28,2.76,0.0163,0.01978,0.02294,0.862,-1.458,4.242,-7.453,-21.911,0.647,False
20260807,300001,特锐德,67.0,55.8,2.8,0.82,9.201,-5.284,11.007,-0.805,4.454,2.254,63.88,73.21,0.0,,,,-2.49,14.56,-14.3,4.02,4.34,0.0149,0.0186,0.02273,0.818,-3.063,0.085,-7.48,-21.933,0.629,False
20260810,300001,特锐德,67.0,50.6,2.8,0.76,13.881,-1.367,13.739,1.876,4.096,3.147,62.75,73.48,0.0,,,,-1.65,15.18,-13.74,-0.36,3.14,0.013500000000000002,0.017099999999999997,0.022415,0.763,-1.284,-0.841,-6.874,-21.422,0.64,False
20260812,300001,特锐德,67.0,44.4,5.5,0.86,13.724,-7.415,15.726,-4.077,7.856,3.352,63.88,73.48,0.0,,,,2.26,19.28,-10.44,2.3,,0.0252,0.01964,0.022775,0.862,4.498,2.485,-3.318,-18.422,0.793,False
20260813,300001,特锐德,67.0,51.8,3.2,0.9,13.724,-7.415,15.726,-4.077,6.354,3.27,65.38,73.48,0.0,,,,0.78,17.36,-11.76,,,0.021,0.02058,0.022875,0.9,2.291,2.931,-4.741,-19.622,0.695,False
20260721,100,TCL科技,64.8,37.1,1.3,0.62,10.309,25.587,13.971,26.845,16.634,2.468,55.75,76.84,10.0,,,,11.12,18.87,-12.58,-3.82,-6.3,0.0599,0.0442,0.07450000000000001,0.593,7.43,4.288,-14.537,-14.537,0.55,False
20260812,100,TCL科技,68.0,46.9,2.8,0.91,1.394,20.903,3.397,24.24,9.71,1.81,65.75,75.73,0.0,,,,1.47,11.76,-16.83,1.37,,0.028300000000000002,0.029719999999999996,0.032565,0.913,4.733,4.517,-4.86,-18.69,0.712,False
20260813,100,TCL科技,68.0,56.0,4.2,1.0,1.394,20.903,3.397,24.24,11.338,1.898,69.5,75.73,0.0,,,,2.85,13.37,-15.52,,,0.042699999999999995,0.032979999999999995,0.03306,0.998,6.16,7.261,-3.364,-17.412,0.807,False
20260721,300765,石药创新,64.0,69.9,19.7,1.13,68.564,29.37,72.227,30.628,33.151,3.846,74.0,72.34,45.0,,,,38.72,21.6,-28.93,-9.74,-4.84,0.0191,0.020980000000000006,0.018655,1.125,3.703,10.859,-4.493,-4.493,0.815,False
20260722,300765,石药创新,66.4,60.5,12.5,1.05,52.67,27.946,57.238,29.389,28.01,3.561,74.0,71.62,10.0,,,,32.38,16.79,-31.86,-5.28,-1.17,0.0165,0.019440000000000002,0.018605000000000003,1.045,3.895,-5.381,-8.433,-8.433,0.715,False
20260723,300765,石药创新,65.4,54.0,7.4,0.97,47.761,25.398,53.58,26.265,24.597,3.373,70.0,71.35,10.0,,,,28.06,13.68,-33.8,2.21,-5.41,0.0123,0.01818,0.01866,0.974,-7.232,-3.403,-11.037,-11.037,0.641,False
20260724,300765,石药创新,65.2,50.3,1.1,0.89,45.276,17.628,49.775,20.18,19.408,3.087,60.25,71.35,0.0,,,,21.93,8.86,-36.73,4.31,4.36,0.0111,0.0167,0.01874,0.891,-10.977,-3.529,-14.977,-14.977,0.524,False
20260728,300765,石药创新,64.8,59.9,3.7,0.79,42.857,29.927,51.089,34.933,24.091,4.103,58.75,76.84,10.0,,,,27.3,15.2,-33.3,0.9,-0.85,0.024300000000000002,0.015099999999999999,0.019194999999999997,0.787,0.751,-6.152,-10.369,-10.369,0.624,False
20260729,300765,石药创新,65.2,53.4,0.3,0.79,23.577,25.123,30.811,29.43,21.394,3.954,57.25,71.71,0.0,,,,23.7,12.75,-34.84,-4.42,0.0,0.0166,0.01512,0.019084999999999998,0.792,2.981,-4.378,-12.442,-12.442,0.512,False
20260812,300765,石药创新,67.2,60.5,9.1,1.24,1.786,42.977,3.788,46.314,32.032,5.71,74.25,76.84,10.0,,,,29.15,27.8,-26.7,5.81,,0.0161,0.020499999999999997,0.016495000000000003,1.243,3.813,12.5,-5.0,-5.0,0.923,False
20260813,300765,石药创新,69.0,61.3,5.2,1.26,1.786,42.977,3.788,46.314,27.782,5.47,76.5,76.84,0.0,,,,23.54,23.45,-29.22,,,0.019799999999999998,0.02088,0.016555,1.261,1.226,3.2,-8.267,-8.267,0.736,False
20260721,600285,羚锐制药,64.0,75.0,5.1,1.35,11.938,9.745,15.6,11.004,7.384,1.176,81.5,63.61,0.0,,,,7.46,7.6,-4.07,-1.92,0.58,0.023399999999999997,0.026119999999999997,0.01942,1.345,-2.777,-1.278,-3.985,-3.985,0.714,False
20260722,600285,羚锐制药,64.0,71.2,4.6,1.25,13.29,10.226,17.857,11.669,7.43,1.178,81.5,63.61,0.0,,,,7.33,7.62,-4.02,-0.4,3.17,0.023700000000000002,0.025119999999999996,0.020120000000000002,1.249,0.089,-2.182,-3.942,-3.942,0.695,False
20260727,600285,羚锐制药,66.0,59.3,2.2,0.85,12.155,4.006,16.711,5.178,6.776,1.49,57.75,75.97,0.0,,,,6.46,7.1,-4.41,5.06,3.31,0.0118,0.016880000000000003,0.01977,0.854,-0.401,-2.061,-4.327,-4.327,0.621,False
20260728,600285,羚锐制药,66.0,56.5,2.1,0.73,15.944,4.706,24.176,9.713,7.409,1.524,54.75,75.97,0.0,,,,6.94,7.73,-3.81,2.45,1.65,0.0111,0.014419999999999999,0.019715,0.731,-0.619,0.268,-3.728,-3.728,0.642,False
20260729,600285,羚锐制药,66.0,63.5,4.3,0.68,15.824,8.796,23.057,13.103,10.39,1.684,58.25,76.45,0.0,,,,9.86,10.84,-0.98,0.39,-2.3,0.0202,0.01372,0.020054999999999996,0.684,5.568,3.167,-0.9,-0.9,0.843,False
20260730,600285,羚锐制药,68.0,66.8,5.2,0.76,13.87,11.332,19.326,18.045,11.967,1.769,68.75,76.45,0.0,,,,11.22,12.46,0.0,-1.25,-3.98,0.022099999999999998,0.0155,0.020365,0.761,5.15,3.848,-0.466,-0.466,0.941,False
20260731,600285,羚锐制药,68.0,53.6,2.6,0.86,10.95,9.056,16.195,15.429,9.804,1.652,70.75,76.81,0.0,,,,8.69,10.1,-2.04,-3.97,-4.96,0.026000000000000002,0.01824,0.021115000000000002,0.864,2.359,4.975,-2.542,-2.542,0.752,False
20260803,600285,羚锐制药,68.0,54.0,2.6,0.92,8.353,10.426,14.524,17.173,9.788,1.732,70.75,76.81,0.0,,,,8.82,10.47,-1.66,-4.02,-3.16,0.0172,0.019319999999999997,0.021050000000000003,0.918,-0.173,3.403,-2.368,-2.368,0.774,False
20260804,600285,羚锐制药,66.0,49.0,1.1,0.95,6.387,10.082,10.379,17.168,8.574,1.666,60.25,76.81,0.0,,,,7.28,9.14,-2.81,-2.28,-0.92,0.013999999999999999,0.019899999999999998,0.020840000000000004,0.955,-2.811,1.558,-3.51,-3.51,0.627,False
20260721,848,承德露露,64.0,74.3,4.1,1.18,7.943,5.875,11.605,7.133,4.698,0.61,76.75,62.14,0.0,,,,3.4,3.33,-7.48,-2.79,2.67,0.0187,0.015739999999999997,0.013300000000000001,1.183,-2.009,-0.48,-3.38,-4.162,0.728,False
20260810,848,承德露露,68.0,63.9,4.3,0.91,10.878,6.406,10.736,9.648,10.625,2.75,69.25,76.45,0.0,,,,10.39,11.19,-3.55,-4.78,-9.33,0.0183,0.01738,0.01915,0.908,-0.222,-3.548,-4.371,-4.371,0.74,False
20260721,301080,百普赛斯,63.2,55.6,5.4,1.26,25.091,9.283,28.753,10.541,16.805,1.042,82.0,57.79,0.0,,,,18.48,2.19,-24.65,2.33,2.25,0.0574,0.0739,0.05883499999999999,1.256,-3.556,-2.832,-8.722,-8.722,0.734,False
20260722,601991,大唐发电,69.0,44.9,2.7,1.17,-11.125,65.083,-6.558,66.526,15.2,10.646,68.0,77.17,0.0,,,,-7.59,46.41,-24.29,-8.53,-9.26,0.0712,0.0619,0.052725,1.174,19.828,20.242,-15.244,-29.94,0.571,False
20260723,601991,大唐发电,69.0,40.1,3.7,1.32,-6.426,71.744,-0.607,72.612,15.824,10.683,73.62,77.17,0.0,,,,-6.96,46.7,-23.86,-11.87,-13.65,0.0793,0.0708,0.05367999999999999,1.319,9.561,22.847,-14.756,-29.536,0.598,False
20260724,601991,大唐发电,66.0,35.7,-6.0,1.32,-14.071,55.309,-9.572,57.861,4.833,10.041,48.75,77.17,0.0,,,,-16.08,31.6,-31.48,2.32,-1.99,0.050300000000000004,0.0703,0.053380000000000004,1.317,-4.985,8.448,-23.293,-36.593,0.339,False
20260727,601991,大唐发电,66.0,38.9,-6.5,1.22,-11.648,53.96,-7.091,55.133,2.404,7.504,48.75,76.9,0.0,,,,-16.63,29.75,-32.24,-4.75,1.15,0.0446,0.06541999999999999,0.053515,1.222,-10.504,-2.508,-24.146,-37.298,0.328,False
20260729,601991,大唐发电,65.0,44.4,-5.3,0.97,-20.796,48.317,-13.562,52.624,1.622,7.46,44.25,73.9,0.0,,,,-16.36,27.98,-32.79,1.31,5.41,0.042699999999999995,0.05038,0.051765000000000005,0.973,-1.908,-11.223,-24.756,-37.802,0.352,False
20260722,582,北部湾港,68.0,57.5,5.5,1.02,2.824,7.077,7.392,8.521,1.938,1.191,74.75,72.1,0.0,,,,-1.87,13.29,-21.86,6.96,5.84,0.0292,0.01572,0.015435000000000004,1.018,7.671,3.189,-2.347,-24.644,1.074,True
20260723,582,北部湾港,67.2,61.9,8.9,1.2,11.727,12.037,17.545,12.904,5.668,1.39,79.25,75.73,10.0,,,,1.98,17.46,-18.85,2.42,4.25,0.024,0.0184,0.01532,1.201,10.401,10.0,0.0,-21.734,1.22,True
20260724,582,北部湾港,69.0,53.4,5.0,1.26,9.841,8.922,14.34,11.474,2.519,1.222,82.0,75.1,0.0,,,,-1.15,13.59,-21.4,4.5,5.26,0.0184,0.019479999999999997,0.015410000000000002,1.264,5.112,8.318,-3.22,-24.191,0.895,False
20260727,582,北部湾港,66.0,69.1,10.6,1.4,18.234,12.568,22.79,13.74,8.27,1.063,76.25,75.73,20.0,,,,4.91,20.42,-16.5,1.87,4.07,0.0245,0.022,0.015670000000000003,1.404,6.867,13.595,-1.033,-19.47,1.206,True
20260728,582,北部湾港,67.2,65.1,8.4,1.42,14.539,9.537,22.771,14.543,6.953,0.993,79.25,75.25,10.0,,,,3.56,18.66,-17.57,0.65,2.43,0.016399999999999998,0.0225,0.015840000000000003,1.42,1.57,10.224,-2.305,-20.505,1.019,True
20260729,582,北部湾港,67.2,66.3,8.1,1.26,11.292,7.317,18.525,11.624,7.2,1.006,79.25,75.73,10.0,,,,3.89,18.72,-17.37,3.99,5.04,0.0154,0.01974,0.015665000000000005,1.26,5.119,5.751,-2.067,-20.31,0.959,False
20260730,582,北部湾港,67.2,67.0,9.1,1.2,11.996,3.731,17.453,10.444,8.764,1.09,79.25,75.73,10.0,,,,5.48,20.3,-16.1,3.52,2.62,0.0202,0.01898,0.015815000000000003,1.2,0.482,3.388,-0.714,-19.082,0.971,False
20260731,582,北部湾港,67.2,70.6,7.7,1.2,10.213,0.486,15.458,6.859,7.941,1.046,76.75,76.0,10.0,,,,4.65,19.11,-16.77,4.11,0.97,0.0202,0.01934,0.016170000000000004,1.196,0.976,5.887,-1.664,-19.728,0.877,False
20260803,582,北部湾港,66.4,70.7,10.3,1.17,11.421,-5.96,17.593,0.787,10.078,1.53,69.0,71.5,10.0,,,,7.68,22.39,-14.29,-2.03,3.91,0.0265,0.019739999999999997,0.016825000000000003,1.173,3.734,2.651,-1.541,-17.335,0.959,False
20260804,582,北部湾港,66.4,67.4,8.2,1.2,15.342,-0.316,19.335,6.771,8.856,1.465,76.75,71.23,10.0,,,,6.45,20.71,-15.29,0.08,5.12,0.0204,0.02054,0.017115000000000002,1.2,0.959,2.766,-2.696,-18.305,0.858,False
20260805,582,北部湾港,67.2,74.8,9.7,1.28,16.202,3.28,18.249,9.139,11.135,1.587,76.75,76.0,10.0,,,,8.86,23.13,-13.41,3.43,1.4,0.0262,0.0227,0.017710000000000004,1.282,4.029,4.789,-1.073,-16.494,0.906,False
20260806,582,北部湾港,68.2,70.9,5.8,1.25,13.303,0.643,17.917,7.586,7.959,1.417,79.0,71.23,0.0,,,,5.74,19.19,-16.03,5.37,0.96,0.0197,0.0226,0.018080000000000006,1.25,-2.034,0.08,-4.061,-19.017,0.742,False
20260807,582,北部湾港,68.2,69.9,5.2,1.2,12.186,3.215,13.993,7.695,7.959,1.417,79.0,71.23,0.0,,,,5.89,18.97,-16.03,3.83,-9.57,0.016399999999999998,0.02184,0.018235,1.198,-0.871,0.886,-4.061,-19.017,0.719,False
20260812,582,北部湾港,66.4,62.1,6.6,1.12,15.323,1.958,17.326,5.295,11.206,2.616,74.5,71.98,10.0,,,,10.38,22.92,-12.68,-15.22,,0.0209,0.022719999999999997,0.020219999999999995,1.124,3.994,0.852,-3.84,-15.783,0.777,False
20260813,582,北部湾港,68.2,61.5,2.5,1.11,15.323,1.958,17.326,5.295,7.812,2.432,75.25,71.98,0.0,,,,7.24,18.74,-15.49,,,0.021400000000000002,0.02306,0.020759999999999994,1.111,-5.12,0.639,-6.942,-18.499,0.614,False
20260722,600642,申能股份,67.0,60.7,5.5,1.35,3.743,-0.672,8.31,0.771,1.227,1.038,74.0,69.1,0.0,,,,-0.34,7.87,-13.88,-1.93,-1.82,0.0083,0.00688,0.005095000000000001,1.35,6.867,6.867,-0.449,-15.684,1.143,True
20260723,600642,申能股份,66.2,64.3,7.0,1.47,5.993,1.691,11.812,2.558,2.851,1.124,74.25,72.1,10.0,,,,1.36,9.57,-12.43,-3.76,-2.62,0.0086,0.00786,0.00537,1.464,5.744,10.404,-0.879,-14.259,1.157,True
20260722,951,中国重汽,66.2,50.9,4.4,0.86,11.19,-7.067,15.757,-5.624,0.789,1.571,63.5,67.96,0.0,,,,3.36,13.26,-15.28,2.01,6.27,0.0091,0.009539999999999998,0.01108,0.861,7.436,2.235,-4.729,-7.615,0.713,False
20260723,951,中国重汽,65.4,52.5,7.0,0.88,18.414,-0.917,24.233,-0.049,4.009,1.744,63.12,71.23,10.0,,,,6.84,16.87,-12.42,-2.91,4.45,0.0084,0.00928,0.01055,0.88,9.398,8.198,-1.518,-2.324,0.855,False
20260724,951,中国重汽,67.2,46.0,3.4,0.88,16.931,-0.09,21.43,2.462,1.399,1.604,67.25,70.96,0.0,,,,4.01,13.6,-14.74,4.88,4.79,0.0067,0.009179999999999999,0.010435,0.88,0.455,8.121,-4.121,-4.494,0.698,False
20260727,951,中国重汽,67.2,49.9,3.8,0.9,11.0,-0.134,15.557,1.038,2.226,0.888,67.25,70.75,0.0,,,,4.9,14.45,-13.97,7.97,2.69,0.0076,0.00898,0.01003,0.895,1.548,7.47,-3.254,-3.63,0.73,False
20260728,951,中国重汽,67.2,52.0,2.0,0.77,12.968,-0.676,21.2,4.33,1.094,0.828,62.75,71.02,0.0,,,,3.55,12.96,-14.97,5.17,-1.36,0.006500000000000001,0.00766,0.0099,0.774,-2.907,0.182,-4.382,-4.754,0.639,False
20260730,951,中国重汽,65.4,64.9,8.4,0.95,8.562,6.85,14.019,13.562,8.339,1.214,69.5,72.37,10.0,,,,10.84,21.07,-8.53,-5.39,-4.22,0.0116,0.00946,0.00992,0.954,6.323,4.449,-0.712,-0.712,1.046,True
20260731,951,中国重汽,67.2,67.4,5.9,1.11,3.848,3.616,9.093,9.989,6.176,1.098,74.25,68.77,0.0,,,,8.21,18.31,-10.46,-4.18,-6.14,0.0106,0.010239999999999999,0.00924,1.108,5.309,5.023,-2.806,-2.806,0.865,False
20260803,951,中国重汽,67.2,56.7,2.9,1.2,-0.617,3.298,5.554,10.046,2.862,1.102,78.0,68.86,0.0,,,,4.92,14.77,-13.0,-2.43,-3.54,0.010700000000000001,0.01086,0.00907,1.197,-2.927,1.121,-5.57,-5.57,0.681,False
20260805,951,中国重汽,65.2,56.7,0.5,1.17,1.195,-2.566,3.243,3.292,0.566,0.98,68.25,61.02,0.0,,,,2.25,11.78,-15.05,-0.09,-3.16,0.009899999999999999,0.01098,0.009354999999999999,1.174,-5.127,-5.209,-7.789,-7.789,0.534,False
20260722,688002,睿创微纳,66.0,48.8,2.2,1.26,4.817,12.256,9.385,13.699,15.261,5.19,62.25,77.62,0.0,,,,8.28,36.35,-9.03,2.51,-2.67,0.0472,0.03864,0.030670000000000003,1.26,19.155,5.64,-11.262,-11.262,0.589,False
20260723,688002,睿创微纳,66.0,51.3,5.2,1.32,3.736,16.329,9.555,17.197,18.605,5.377,63.75,77.62,0.0,,,,11.5,40.09,-6.23,-6.13,-10.38,0.0384,0.04176,0.031575000000000006,1.323,22.722,13.402,-8.525,-8.525,0.706,False
20260724,688002,睿创微纳,69.0,50.3,2.2,1.29,4.972,8.997,9.472,11.549,15.712,5.215,78.0,77.89,0.0,,,,8.45,36.03,-8.65,-2.35,-5.25,0.025699999999999997,0.040959999999999996,0.031735,1.291,-0.378,19.649,-10.893,-10.893,0.588,False
20260727,688002,睿创微纳,68.0,51.4,4.3,1.26,7.015,5.561,11.572,6.733,16.279,5.47,79.5,74.89,0.0,,,,10.79,38.92,-6.42,-9.72,-8.37,0.0274,0.04048,0.03204,1.263,2.87,22.467,-8.715,-8.715,0.672,False
20260812,688002,睿创微纳,66.2,58.4,12.9,0.83,18.488,26.089,20.49,29.426,21.107,8.528,67.0,78.79,10.0,,,,16.56,46.04,-1.4,-0.31,,0.018799999999999997,0.0257,0.030760000000000003,0.836,-1.4,10.419,-4.424,-4.424,0.869,False
20260722,688087,英科再生,65.4,63.7,7.8,0.96,11.064,-2.381,15.631,-0.938,0.067,0.824,62.62,70.48,10.0,,,,2.09,12.61,-16.79,-4.34,1.78,0.0147,0.014300000000000002,0.0149,0.96,7.656,-0.154,-6.077,-17.426,0.856,False
20260722,600578,京能电力,65.2,55.4,7.4,1.61,-8.406,17.91,-3.838,19.354,2.856,2.144,74.38,70.75,10.0,,,,-11.57,16.39,-33.68,-9.46,-2.94,0.044199999999999996,0.033460000000000004,0.020840000000000004,1.606,21.538,13.059,-10.1,-36.032,0.755,False
20260723,600578,京能电力,67.0,52.5,5.2,1.76,-8.605,16.008,-2.787,16.875,0.383,2.011,76.62,70.48,0.0,,,,-13.94,13.22,-35.36,-9.53,-3.51,0.0432,0.03898,0.022160000000000003,1.759,7.692,15.572,-12.376,-37.652,0.697,False
20260722,600726,华电能源,64.8,50.0,4.0,1.38,-16.244,25.237,-11.676,26.681,0.22,11.837,73.25,66.9,10.0,,,,-11.8,49.96,-36.48,-6.44,-11.68,0.051399999999999994,0.03112,0.022615,1.376,24.528,11.298,-20.097,-39.394,0.599,False
20260722,301273,瑞晨环保,63.6,62.1,25.0,1.68,31.14,70.035,35.708,71.478,38.834,7.348,77.75,78.61,55.0,,,,23.79,64.21,0.0,-0.99,-4.12,0.0953,0.06264,0.037255,1.681,39.77,26.778,-5.77,-5.77,1.251,True
20260723,301273,瑞晨环保,67.2,55.5,13.8,1.75,25.175,43.257,30.993,44.125,28.573,6.76,78.25,78.49,10.0,,,,13.65,50.72,-7.9,14.44,7.32,0.0764,0.07017999999999999,0.040205000000000005,1.746,20.946,21.769,-13.212,-13.212,0.9,False
20260728,301273,瑞晨环保,64.8,67.0,19.8,1.73,25.04,52.477,33.272,57.483,36.991,7.992,77.75,78.97,45.0,,,,23.24,63.82,-1.94,-7.87,-8.96,0.0601,0.08221999999999999,0.04746,1.732,10.056,10.923,-6.123,-6.123,0.931,False
20260730,301273,瑞晨环保,67.2,65.2,10.7,1.37,8.997,33.442,14.453,40.154,29.022,7.532,76.25,78.49,10.0,,,,14.53,52.46,-8.04,-4.21,1.37,0.0508,0.06708,0.04902,1.368,-8.039,3.212,-11.961,-11.961,0.719,False
20260731,301273,瑞晨环保,69.0,60.2,6.0,1.13,6.707,24.93,11.952,31.303,24.208,7.256,77.0,77.89,0.0,,,,9.63,45.92,-11.7,-2.18,0.19,0.0501,0.05685999999999999,0.050195000000000004,1.133,-9.949,-8.273,-15.463,-15.463,0.622,False
20260803,301273,瑞晨环保,68.0,60.1,5.4,0.95,11.184,20.879,17.356,27.626,21.232,8.587,71.75,77.89,0.0,,,,9.39,45.49,-11.67,4.83,7.04,0.0336,0.04796,0.05062,0.947,-8.79,-11.672,-15.44,-15.44,0.611,False
20260804,301273,瑞晨环保,66.0,58.3,3.5,0.86,13.133,14.165,17.126,21.251,19.851,8.507,61.75,77.89,0.0,,,,7.82,43.27,-12.74,5.81,14.09,0.0403,0.044,0.051424999999999985,0.856,-5.115,-11.015,-16.464,-16.464,0.573,False
20260805,301273,瑞晨环保,66.0,61.7,3.8,0.88,15.309,15.159,17.357,21.018,20.943,8.57,61.25,77.89,0.0,,,,8.52,44.18,-11.9,7.37,11.48,0.0571,0.04638,0.052964999999999984,0.876,-0.225,-9.021,-15.654,-15.654,0.581,False
20260807,301273,瑞晨环保,66.0,63.5,4.1,0.85,25.25,16.968,27.057,21.447,23.699,8.73,61.25,78.49,0.0,,,,10.2,46.64,-9.76,4.46,7.04,0.044800000000000006,0.046400000000000004,0.054849999999999996,0.846,3.423,2.198,-13.605,-13.605,0.595,False
20260812,301273,瑞晨环保,67.2,61.4,8.9,1.02,28.278,26.422,30.281,29.76,30.171,11.138,77.0,78.97,10.0,,,,17.72,57.16,-2.12,11.56,,0.053399999999999996,0.06198,0.060799999999999986,1.019,8.467,11.102,-6.29,-6.29,0.736,False
20260722,2032,苏 泊 尔,63.2,69.8,5.4,1.28,10.64,0.605,15.208,2.048,3.478,0.726,76.5,57.04,0.0,,,,2.83,2.67,-11.63,-1.65,-1.86,0.0029,0.00286,0.00222,1.288,2.44,2.51,-4.12,-5.946,0.837,False
20260722,600881,亚泰集团,63.2,58.9,4.8,2.12,4.348,16.667,8.915,18.11,5.131,-1.782,81.0,56.23,0.0,,,,6.14,-4.96,-27.9,3.61,13.86,0.06570000000000001,0.07088000000000001,0.033515,2.115,-9.677,0.0,-18.049,-18.049,0.661,False
20260730,600881,亚泰集团,63.2,59.8,3.4,1.34,10.968,6.832,16.424,13.545,7.769,-1.176,82.0,56.59,0.0,,,,6.87,-2.33,-26.18,1.72,-1.15,0.0633,0.060719999999999996,0.04539,1.338,0.0,0.585,-16.098,-16.098,0.606,False
20260722,688256,寒武纪,63.0,46.1,-5.9,1.11,-9.842,47.704,-5.274,49.147,17.524,11.191,36.0,77.53,0.0,,,,-3.02,32.5,-17.9,-7.11,-14.15,0.021099999999999997,0.024339999999999997,0.021990000000000003,1.107,10.03,-2.78,-19.136,-19.136,0.293,False
20260723,688702,盛科通信-U,69.0,58.0,5.8,1.24,18.42,45.287,24.239,46.154,42.819,14.448,82.0,78.49,0.0,,,,21.84,94.45,-8.64,-4.75,-19.79,0.0722,0.07966,0.06401500000000002,1.244,17.429,5.221,-14.357,-14.357,0.674,False
20260724,688702,盛科通信-U,66.0,54.2,4.4,1.18,19.322,31.82,23.821,34.372,42.07,14.402,64.0,78.49,0.0,,,,20.41,92.15,-9.15,-9.36,-11.72,0.0509,0.0759,0.06417,1.183,-1.078,25.25,-14.84,-14.84,0.637,False
20260727,688702,盛科通信-U,66.0,49.9,1.4,1.1,8.96,33.385,13.517,34.557,33.953,13.969,62.5,78.25,0.0,,,,16.85,86.46,-11.31,-18.37,-13.53,0.0608,0.0709,0.06427000000000001,1.103,-11.315,13.987,-16.867,-16.867,0.546,False
20260807,688702,盛科通信-U,66.2,59.3,10.2,0.88,6.158,37.676,7.964,42.156,36.507,13.29,64.5,78.49,10.0,,,,19.88,87.15,-6.54,-4.01,-0.6,0.0677,0.05739999999999999,0.06526499999999999,0.879,18.935,17.444,-12.395,-12.395,0.788,False
20260810,688702,盛科通信-U,66.2,51.5,10.6,0.88,2.789,41.74,2.647,44.983,32.011,15.173,62.0,78.49,10.0,,,,19.59,86.81,-6.09,0.25,5.42,0.0435,0.05606,0.06383,0.878,15.272,25.453,-11.968,-11.968,0.794,False
20260812,688702,盛科通信-U,68.0,48.4,4.7,0.82,9.191,21.804,11.194,25.141,26.176,14.814,72.25,78.25,0.0,,,,12.22,75.76,-10.52,7.03,,0.0384,0.0505,0.061410000000000006,0.822,-4.254,9.833,-16.122,-16.122,0.628,False
20260723,603629,利通电子,68.0,50.9,3.7,1.25,-18.696,54.698,-12.877,55.565,21.901,17.298,73.25,73.9,0.0,,,,-4.5,109.24,-29.81,-9.17,-23.44,0.1797,0.10786,0.09650500000000001,1.118,23.395,19.627,-17.551,-29.854,0.594,False
20260724,603629,利通电子,64.0,43.2,-5.7,1.26,-18.681,40.414,-14.182,42.966,10.382,16.583,48.75,70.9,0.0,,,,-13.87,86.83,-36.83,-7.67,-8.56,0.1207,0.11182,0.09696,1.153,0.957,19.628,-21.343,-36.869,0.35,False
20260727,603629,利通电子,66.8,51.9,0.4,1.24,-8.863,35.19,-4.307,36.362,12.855,14.928,73.62,73.9,10.0,,,,-8.67,96.28,-33.08,-19.74,-14.38,0.1216,0.11200000000000002,0.097215,1.152,-2.772,17.648,-16.671,-33.12,0.511,False
20260723,603823,百合花,67.2,65.2,10.6,1.12,37.318,353.506,43.137,354.373,124.509,43.469,74.0,79.12,10.0,,,,57.04,207.62,-10.0,-12.42,-29.06,0.0446,0.06665999999999998,0.05928,1.124,-4.482,5.857,-13.267,-13.267,0.709,False
