code,date,entry_delta,entry_quality,crowding,crowding_mean,t3,t5,ret_5d_pct,sector_5d_return
601678,20260729,-4.0,50.0,10.0,,-6.96,0.15,16.283,
300209,20260729,1.0,62.5,10.0,-5.519,-5.3,24.9,-0.697,-7.167
603679,20260729,-4.0,50.0,10.0,,17.17,20.72,15.297,
2415,20260729,1.0,62.5,10.0,,6.63,8.01,0.309,
300458,20260729,1.0,62.5,10.0,,-16.61,-11.33,-4.723,
603296,20260729,1.0,62.5,10.0,-2.157,-10.32,-2.86,-4.585,-2.395
2832,20260729,-2.0,55.0,10.0,,6.68,8.15,12.303,
600012,20260729,1.0,62.5,10.0,,-4.23,-7.96,1.086,
603259,20260729,1.0,62.5,30.0,3.465,1.5,16.51,0.477,1.761
938,20260729,1.0,62.5,10.0,,-5.43,5.54,-16.86,
603682,20260729,-2.0,55.0,10.0,,23.65,28.92,14.171,
601838,20260729,1.0,62.5,10.0,,0.0,-3.14,-0.216,
600919,20260729,1.0,62.5,10.0,,0.78,0.0,1.93,
2293,20260729,1.0,62.5,10.0,,-2.93,-0.36,3.768,
601939,20260729,1.0,62.5,10.0,,-1.51,-6.13,4.012,
2948,20260729,1.0,62.5,10.0,,1.03,-1.88,2.627,
601168,20260729,1.0,62.5,10.0,,-0.13,9.24,1.123,
688253,20260729,-2.0,55.0,10.0,,-2.05,5.91,9.608,
601918,20260729,1.0,62.5,10.0,,-5.05,-4.12,-0.308,
2216,20260729,1.0,62.5,10.0,,-2.54,-2.99,4.29,
600971,20260729,1.0,62.5,10.0,,2.04,0.77,1.953,
600936,20260729,1.0,62.5,10.0,,13.84,20.27,5.738,
601339,20260729,1.0,62.5,10.0,,2.89,5.9,5.098,
688099,20260729,1.0,62.5,10.0,,-3.88,1.02,2.654,
429,20260729,1.0,62.5,10.0,,-1.13,-4.09,3.221,
2142,20260729,1.0,62.5,10.0,,1.38,-0.63,1.173,
603162,20260729,1.0,62.5,10.0,,-2.65,2.38,-2.128,
603228,20260729,1.0,62.5,10.0,1.963,1.27,6.31,-1.129,3.54
600483,20260729,1.0,62.5,10.0,,0.18,-2.71,-0.806,
688046,20260729,1.0,62.5,30.0,3.465,-6.81,8.61,-6.0,1.761
600985,20260729,1.0,62.5,10.0,,-4.57,-2.15,-0.325,
600177,20260729,1.0,62.5,10.0,,-1.02,-3.69,1.809,
2303,20260729,-2.0,55.0,10.0,,0.22,17.53,8.557,
600162,20260729,1.0,62.5,10.0,,16.98,27.55,3.137,
600267,20260729,1.0,62.5,10.0,,-3.22,1.78,-5.128,
601699,20260729,1.0,62.5,10.0,,-4.61,-4.09,-2.647,
739,20260729,1.0,62.5,10.0,,-2.71,5.85,-0.864,
688758,20260729,1.0,62.5,10.0,,-4.2,8.91,-6.546,
2860,20260729,-4.0,50.0,10.0,,-17.41,-11.08,17.651,
600546,20260729,1.0,62.5,10.0,,-1.75,-2.47,-1.654,
601225,20260729,1.0,62.5,10.0,,-2.11,-3.28,-1.004,
600750,20260729,1.0,62.5,10.0,,0.5,-3.47,4.087,
1872,20260729,1.0,62.5,10.0,,2.03,1.34,-5.582,
601665,20260729,1.0,62.5,10.0,,1.28,-1.91,2.619,
300105,20260729,1.0,62.5,10.0,,-7.55,-3.72,-17.059,
301520,20260729,1.0,62.5,30.0,3.465,-16.34,-1.5,-2.246,1.761
300001,20260729,1.0,62.5,10.0,,6.04,6.51,-0.957,
300765,20260729,1.0,62.5,10.0,,-4.42,0.0,-4.378,
600285,20260729,1.0,62.5,10.0,,0.39,-2.3,3.167,
601991,20260729,1.0,62.5,10.0,-6.582,1.31,5.41,-11.223,-6.224
582,20260729,1.0,62.5,10.0,,3.99,5.04,5.751,
600236,20260729,1.0,62.5,10.0,-6.582,0.0,0.72,-10.784,-6.224
690,20260729,1.0,62.5,10.0,-6.582,0.8,-1.41,4.303,-6.224
300759,20260729,1.0,62.5,30.0,3.465,-2.88,7.59,-6.388,1.761
603118,20260729,1.0,62.5,10.0,,-16.64,-8.92,1.34,
300929,20260729,-2.0,55.0,10.0,,-2.32,3.6,12.625,
2955,20260729,-2.0,55.0,10.0,,-1.98,6.33,11.111,
601088,20260729,1.0,62.5,10.0,,-2.82,-4.44,-0.902,
600674,20260729,1.0,62.5,10.0,-6.582,-0.19,-4.77,-0.507,-6.224
688309,20260729,-2.0,55.0,10.0,,-2.96,0.27,13.537,
603558,20260729,1.0,62.5,10.0,,-0.7,-0.31,7.329,
688069,20260729,1.0,62.5,10.0,,-0.06,6.74,-1.626,
600060,20260729,1.0,62.5,10.0,1.019,0.49,-0.83,1.788,1.078
300983,20260729,-8.0,40.0,10.0,-4.593,-4.5,7.83,18.278,-4.988
2606,20260729,-8.0,40.0,10.0,-5.784,0.14,1.45,18.513,-6.381
600872,20260729,1.0,62.5,10.0,,2.8,0.41,4.565,
301053,20260729,1.0,62.5,10.0,,-3.3,2.0,4.909,
605098,20260729,1.0,62.5,10.0,,1.06,4.19,4.688,
688105,20260729,1.0,62.5,10.0,,-6.1,7.79,7.524,
688663,20260729,-4.0,50.0,10.0,,-9.04,-4.06,15.682,
603990,20260729,-4.0,50.0,10.0,-5.519,-15.82,-1.44,15.683,-7.167
688146,20260729,-18.0,15.0,80.0,15.691,-15.98,-2.99,43.414,14.864
2762,20260729,-8.0,40.0,10.0,,7.28,12.38,20.827,
404,20260729,1.0,62.5,10.0,,2.34,1.04,3.338,
668,20260730,-8.0,40.0,10.0,,-0.47,2.28,18.369,
688120,20260730,0.0,60.0,80.0,15.691,-23.96,-18.47,3.763,14.864
3013,20260730,1.0,62.5,10.0,-4.593,10.97,11.4,6.101,-4.988
601233,20260730,1.0,62.5,10.0,,2.17,7.6,-2.477,
300951,20260730,-2.0,55.0,10.0,-2.157,12.66,26.88,9.539,-2.395
300214,20260730,-8.0,40.0,10.0,-2.939,7.04,3.19,21.345,-4.361
603110,20260730,-2.0,55.0,10.0,,4.42,15.72,11.629,
688237,20260730,1.0,62.5,10.0,,-7.11,8.41,0.752,
703,20260730,1.0,62.5,10.0,,2.27,11.54,1.454,
2141,20260730,1.0,62.5,10.0,1.963,-5.84,-1.55,2.347,3.54
2415,20260730,1.0,62.5,10.0,,6.86,3.6,-0.419,
603296,20260730,1.0,62.5,10.0,-2.157,-7.77,-2.13,-11.341,-2.395
2832,20260730,-2.0,55.0,10.0,,6.35,7.65,14.21,
600012,20260730,1.0,62.5,10.0,,-2.12,-5.65,0.981,
688072,20260730,0.0,60.0,80.0,15.691,-14.74,-3.8,-13.594,14.864
603259,20260730,1.0,62.5,30.0,3.465,14.92,16.02,-1.546,1.761
603682,20260730,-2.0,55.0,10.0,,17.01,31.03,10.227,
601838,20260730,1.0,62.5,10.0,,-2.38,-2.92,0.646,
603317,20260730,1.0,62.5,10.0,,3.25,-1.31,6.529,
600919,20260730,1.0,62.5,10.0,,-1.97,0.51,2.426,
2293,20260730,1.0,62.5,10.0,,-2.23,-0.36,1.53,
601939,20260730,1.0,62.5,10.0,,-4.81,-4.71,7.129,
2948,20260730,1.0,62.5,10.0,,-1.72,-1.03,2.253,
601168,20260730,1.0,62.5,10.0,,1.19,5.22,-3.145,
2216,20260730,1.0,62.5,10.0,,-1.91,-1.91,2.995,
600971,20260730,1.0,62.5,10.0,,1.41,5.9,0.637,
600936,20260730,1.0,62.5,10.0,,12.45,12.64,4.688,
601339,20260730,1.0,62.5,10.0,,1.11,0.87,6.397,
429,20260730,1.0,62.5,10.0,,1.1,0.0,-2.149,
2142,20260730,1.0,62.5,10.0,,-3.05,-2.31,3.297,
301165,20260730,1.0,62.5,10.0,,-2.19,8.35,-19.558,
603162,20260730,1.0,62.5,10.0,,2.19,10.38,-7.732,
600483,20260730,1.0,62.5,10.0,,-0.09,-1.93,-0.273,
600985,20260730,1.0,62.5,10.0,,-1.47,9.93,0.785,
600177,20260730,1.0,62.5,10.0,,-2.04,-2.8,1.94,
600162,20260730,-2.0,55.0,10.0,,12.89,22.3,9.057,
600267,20260730,1.0,62.5,10.0,,6.58,4.56,-4.478,
2039,20260730,1.0,62.5,10.0,-6.582,0.51,-0.15,-0.497,-6.224
601699,20260730,1.0,62.5,10.0,,-1.14,8.92,-5.013,
739,20260730,1.0,62.5,10.0,,13.09,8.79,-2.768,
2860,20260730,1.0,62.5,10.0,,6.62,5.67,2.898,
600546,20260730,1.0,62.5,10.0,,1.48,8.99,-4.371,
603137,20260730,1.0,62.5,10.0,-4.593,-9.75,-13.28,1.589,-4.988
601225,20260730,1.0,62.5,10.0,,-0.33,3.67,-2.02,
600750,20260730,1.0,62.5,10.0,,0.31,-3.47,4.0,
1872,20260730,1.0,62.5,10.0,,1.28,0.55,3.641,
601665,20260730,1.0,62.5,10.0,,-1.44,-0.32,1.923,
600795,20260730,1.0,62.5,10.0,-6.582,1.41,0.8,-0.397,-6.224
688361,20260730,0.0,60.0,80.0,15.691,-13.71,-6.38,-3.347,14.864
779,20260730,-6.0,45.0,10.0,-4.593,12.27,17.63,27.234,-4.988
600396,20260730,1.0,62.5,10.0,-6.582,21.44,28.71,-11.395,-6.224
600188,20260730,1.0,62.5,10.0,,-1.91,10.04,-7.146,
300001,20260730,1.0,62.5,10.0,,3.54,0.4,-11.079,
600285,20260730,1.0,62.5,10.0,,-1.25,-3.98,3.848,
582,20260730,1.0,62.5,10.0,,3.52,2.62,3.388,
951,20260730,1.0,62.5,10.0,,-5.39,-4.22,4.449,
301273,20260730,1.0,62.5,10.0,,-4.21,1.37,3.212,
600881,20260730,1.0,62.5,10.0,,1.72,-1.15,0.585,
600236,20260730,1.0,62.5,10.0,-6.582,5.02,3.98,-5.81,-6.224
600885,20260730,1.0,62.5,10.0,,0.86,-1.25,-2.516,
300246,20260730,1.0,62.5,10.0,,,,-0.852,
300759,20260730,1.0,62.5,30.0,3.465,13.99,13.08,-7.667,1.761
603118,20260730,1.0,62.5,10.0,,-9.01,-1.34,-9.759,
600428,20260730,1.0,62.5,10.0,,10.18,14.18,2.425,
2199,20260730,-7.0,42.5,10.0,,2.73,5.85,32.712,
601088,20260730,1.0,62.5,10.0,,-3.03,-1.19,0.838,
600674,20260730,1.0,62.5,10.0,-6.582,-2.47,-4.76,-0.441,-6.224
603558,20260730,1.0,62.5,10.0,,-1.88,0.78,4.187,
600060,20260730,1.0,62.5,10.0,1.019,-0.86,-4.25,0.336,1.078
300983,20260730,-4.0,50.0,10.0,-4.593,7.37,16.01,16.436,-4.988
2606,20260730,-2.0,55.0,10.0,-5.784,4.03,0.49,8.303,-6.381
600872,20260730,1.0,62.5,10.0,,2.22,-0.72,6.197,
301053,20260730,1.0,62.5,10.0,,-3.28,0.2,3.539,
605098,20260730,1.0,62.5,10.0,,10.48,4.1,1.478,
688146,20260730,-18.0,15.0,80.0,15.691,-18.52,-0.85,32.391,14.864
2762,20260730,-2.0,55.0,10.0,,11.21,16.5,8.993,
601077,20260730,1.0,62.5,10.0,,-3.71,-3.86,2.399,
300453,20260730,1.0,62.5,10.0,-3.481,-2.54,-4.47,3.503,-5.156
688071,20260730,1.0,62.5,10.0,,-5.37,-5.52,3.152,
601658,20260730,1.0,62.5,10.0,,-2.71,-3.68,2.153,
668,20260731,-2.0,55.0,10.0,,3.73,2.89,9.508,
603225,20260731,-2.0,55.0,10.0,-5.134,-1.08,0.1,10.395,-4.424
605198,20260731,1.0,62.5,10.0,,10.91,17.05,4.265,
3013,20260731,1.0,62.5,10.0,-4.593,6.0,11.71,5.559,-4.988
601233,20260731,1.0,62.5,10.0,,3.14,5.7,6.01,
2925,20260731,1.0,62.5,10.0,-2.157,8.15,8.84,5.398,-2.395
300214,20260731,1.0,62.5,10.0,-2.939,15.85,9.98,-1.433,-4.361
601678,20260731,1.0,62.5,10.0,,5.08,15.71,-3.823,
300209,20260731,-2.0,55.0,10.0,-5.519,34.53,35.33,8.223,-7.167
603110,20260731,-2.0,55.0,10.0,,14.17,21.04,13.721,
703,20260731,1.0,62.5,10.0,,4.13,12.52,6.91,
603679,20260731,-8.0,40.0,10.0,,11.49,15.8,20.174,
2141,20260731,1.0,62.5,10.0,1.963,6.63,15.72,7.486,3.54
2415,20260731,1.0,62.5,10.0,,1.96,-1.22,6.086,
601101,20260731,1.0,62.5,10.0,,-1.87,14.6,6.897,
603296,20260731,1.0,62.5,10.0,-2.157,-1.31,0.88,-7.835,-2.395
2832,20260731,-2.0,55.0,10.0,,-0.04,-4.94,13.941,
600012,20260731,1.0,62.5,10.0,,-3.43,-4.56,-1.22,
603259,20260731,1.0,62.5,30.0,3.465,14.16,19.83,2.744,1.761
601838,20260731,1.0,62.5,10.0,,-2.61,-2.67,0.271,
603317,20260731,-2.0,55.0,10.0,,-2.24,-6.46,11.553,
600919,20260731,1.0,62.5,10.0,,-1.36,-1.19,2.247,
2293,20260731,1.0,62.5,10.0,,0.81,0.72,1.55,
601939,20260731,1.0,62.5,10.0,,-6.74,-5.71,5.75,
2948,20260731,1.0,62.5,10.0,,-1.38,-2.07,2.452,
601168,20260731,1.0,62.5,10.0,,6.32,11.64,6.071,
603519,20260731,1.0,62.5,10.0,,2.15,2.35,4.286,
2216,20260731,1.0,62.5,10.0,,-2.41,-3.46,4.167,
600971,20260731,1.0,62.5,10.0,,0.51,3.82,3.675,
600936,20260731,1.0,62.5,10.0,,15.76,5.07,7.056,
601339,20260731,1.0,62.5,10.0,,5.37,1.0,-0.498,
429,20260731,1.0,62.5,10.0,,-2.09,2.23,1.306,
2142,20260731,1.0,62.5,10.0,,-0.63,-1.16,-0.406,
603162,20260731,1.0,62.5,10.0,,2.75,5.88,-1.716,
603228,20260731,1.0,62.5,10.0,1.963,10.52,33.73,-2.547,3.54
600483,20260731,1.0,62.5,10.0,,-1.38,-3.3,1.684,
600985,20260731,1.0,62.5,10.0,,-0.2,9.91,3.21,
600177,20260731,1.0,62.5,10.0,,-2.7,-2.06,1.421,
2303,20260731,1.0,62.5,10.0,,16.22,18.67,0.219,
600267,20260731,1.0,62.5,10.0,,3.71,13.21,0.173,
2039,20260731,1.0,62.5,10.0,-6.582,-0.8,-1.64,3.175,-6.224
739,20260731,1.0,62.5,10.0,,9.29,16.93,2.744,
600546,20260731,1.0,62.5,10.0,,-2.7,3.5,2.683,
601225,20260731,1.0,62.5,10.0,,-2.89,1.79,0.405,
600750,20260731,1.0,62.5,10.0,,-3.32,-5.42,6.885,
1872,20260731,1.0,62.5,10.0,,-0.59,-1.9,5.479,
601665,20260731,1.0,62.5,10.0,,-3.0,-1.89,2.576,
600396,20260731,1.0,62.5,10.0,-6.582,21.82,23.21,-4.536,-6.224
600188,20260731,1.0,62.5,10.0,,-3.01,6.97,2.331,
300001,20260731,1.0,62.5,10.0,,1.19,-0.76,-2.065,
600285,20260731,1.0,62.5,10.0,,-3.97,-4.96,4.975,
582,20260731,1.0,62.5,10.0,,4.11,0.97,5.887,
951,20260731,1.0,62.5,10.0,,-4.18,-6.14,5.023,
301273,20260731,1.0,62.5,10.0,,-2.18,0.19,-8.273,
600236,20260731,1.0,62.5,10.0,-6.582,1.64,-1.37,1.121,-6.224
600885,20260731,1.0,62.5,10.0,,1.0,-1.47,3.982,
300759,20260731,1.0,62.5,30.0,3.465,8.0,22.38,-4.49,1.761
603118,20260731,1.0,62.5,10.0,,4.73,6.91,-7.99,
600428,20260731,-2.0,55.0,10.0,,2.27,4.18,9.065,
2955,20260731,1.0,62.5,10.0,,6.29,9.03,-1.558,
2199,20260731,-4.0,50.0,10.0,,4.17,4.17,15.847,
601088,20260731,1.0,62.5,10.0,,-4.27,-2.18,-0.022,
600674,20260731,1.0,62.5,10.0,-6.582,-5.13,-5.19,1.476,-6.224
603558,20260731,1.0,62.5,10.0,,-1.16,-2.32,3.612,
333,20260731,1.0,62.5,10.0,-1.758,-2.2,-4.45,3.669,-2.402
600060,20260731,1.0,62.5,10.0,1.019,0.27,-3.74,2.621,1.078
2606,20260731,-2.0,55.0,10.0,-5.784,-2.2,-4.06,10.855,-6.381
600872,20260731,-2.0,55.0,10.0,,-3.1,-5.41,10.561,
301053,20260731,1.0,62.5,10.0,,4.06,0.87,6.029,
605098,20260731,1.0,62.5,10.0,,2.61,-0.57,6.809,
688146,20260731,-8.0,40.0,80.0,15.691,10.72,22.2,8.275,14.864
2762,20260731,1.0,62.5,10.0,,8.56,22.04,6.391,
404,20260731,-2.0,55.0,10.0,,-0.26,-1.54,8.022,
601077,20260731,1.0,62.5,10.0,,-3.73,-3.87,2.269,
300453,20260731,1.0,62.5,10.0,-3.481,-1.65,-1.65,6.1,-5.156
688071,20260731,1.0,62.5,10.0,,-6.58,-8.5,7.202,
2258,20260731,-2.0,55.0,10.0,,-4.26,-7.73,13.978,
636,20260731,-8.0,40.0,10.0,,20.42,21.44,22.7,
688260,20260731,-6.0,45.0,10.0,-2.157,12.67,12.21,38.596,-2.395
600900,20260731,1.0,62.5,10.0,-6.582,-4.24,-4.28,0.657,-6.224
300093,20260803,-2.0,55.0,10.0,,0.66,3.59,10.231,
3013,20260803,1.0,62.5,10.0,-4.593,5.21,6.19,-0.861,-4.988
601233,20260803,1.0,62.5,10.0,,4.8,9.52,4.717,
300951,20260803,1.0,62.5,10.0,-2.157,31.86,30.94,0.813,-2.395
300506,20260803,1.0,62.5,10.0,-4.593,11.62,-12.65,1.401,-4.988
601678,20260803,1.0,62.5,10.0,,18.57,21.01,-12.89,
300209,20260803,1.0,62.5,10.0,-5.519,16.89,29.43,-3.044,-7.167
603110,20260803,1.0,62.5,10.0,,11.77,19.05,5.971,
603156,20260803,-2.0,55.0,10.0,,7.73,19.21,13.027,
600962,20260803,-2.0,55.0,10.0,,11.96,3.3,13.577,
703,20260803,1.0,62.5,10.0,,6.97,13.06,2.467,
600228,20260803,-8.0,40.0,10.0,,7.92,14.58,20.474,
2415,20260803,1.0,62.5,10.0,,-2.04,-2.07,2.595,
2832,20260803,1.0,62.5,10.0,,0.35,1.53,6.55,
603259,20260803,1.0,62.5,30.0,3.465,3.79,17.35,3.08,1.761
601838,20260803,1.0,62.5,10.0,,-2.07,-1.36,1.428,
603317,20260803,-2.0,55.0,10.0,,-3.39,-0.88,9.057,
600919,20260803,1.0,62.5,10.0,,0.69,1.2,1.829,
601939,20260803,1.0,62.5,10.0,,-1.84,-1.65,0.869,
2948,20260803,1.0,62.5,10.0,,-2.55,-1.53,2.431,
601168,20260803,1.0,62.5,10.0,,5.11,12.3,-0.583,
600784,20260803,1.0,62.5,10.0,,2.39,9.31,5.189,
688253,20260803,1.0,62.5,10.0,,17.64,27.39,-3.609,
2216,20260803,1.0,62.5,10.0,,-1.46,0.84,1.242,
600971,20260803,1.0,62.5,10.0,,2.86,4.98,3.896,
601339,20260803,1.0,62.5,10.0,,-0.37,-2.2,1.236,
429,20260803,1.0,62.5,10.0,,-3.34,-5.76,-3.043,
2142,20260803,1.0,62.5,10.0,,-1.28,-0.47,1.254,
603162,20260803,1.0,62.5,10.0,,8.93,19.17,-0.468,
603228,20260803,1.0,62.5,10.0,1.963,12.1,24.68,-8.908,3.54
600483,20260803,1.0,62.5,10.0,,-3.7,-5.06,2.216,
600985,20260803,1.0,62.5,10.0,,13.56,16.04,-2.14,
600177,20260803,1.0,62.5,10.0,,-1.68,-0.9,0.258,
601988,20260803,1.0,62.5,10.0,,-3.18,-2.68,0.5,
2303,20260803,1.0,62.5,10.0,,24.78,22.1,-4.701,
2039,20260803,1.0,62.5,10.0,-6.582,-3.18,-2.11,4.897,-6.224
739,20260803,1.0,62.5,10.0,,2.9,12.43,-1.422,
600546,20260803,1.0,62.5,10.0,,7.74,8.39,-0.484,
600750,20260803,1.0,62.5,10.0,,-5.48,-6.01,5.44,
1872,20260803,1.0,62.5,10.0,,-0.63,-0.09,4.739,
601665,20260803,1.0,62.5,10.0,,-1.73,-1.73,2.917,
2563,20260803,-2.0,55.0,10.0,,-3.48,-2.22,8.205,
600396,20260803,1.0,62.5,10.0,-6.582,8.44,7.56,-1.084,-6.224
300001,20260803,1.0,62.5,10.0,,-1.46,-0.84,2.471,
600285,20260803,1.0,62.5,10.0,,-4.02,-3.16,3.403,
582,20260803,1.0,62.5,10.0,,-2.03,3.91,2.651,
951,20260803,1.0,62.5,10.0,,-2.43,-3.54,1.121,
301273,20260803,1.0,62.5,10.0,,4.83,7.04,-11.672,
600236,20260803,1.0,62.5,10.0,-6.582,-0.81,-1.54,4.64,-6.224
690,20260803,1.0,62.5,10.0,-6.582,-3.4,-2.8,1.623,-6.224
600885,20260803,1.0,62.5,10.0,,-1.22,-1.92,2.553,
600428,20260803,-2.0,55.0,10.0,,5.73,2.64,8.302,
2199,20260803,-2.0,55.0,10.0,,9.33,9.8,11.212,
300628,20260803,1.0,62.5,10.0,,1.2,2.17,3.209,
600674,20260803,1.0,62.5,10.0,-6.582,-4.27,-4.02,1.487,-6.224
603558,20260803,1.0,62.5,10.0,,-0.54,-0.62,0.793,
333,20260803,1.0,62.5,10.0,-1.758,-0.78,-0.8,2.104,-2.402
600060,20260803,1.0,62.5,10.0,1.019,-4.36,-2.33,-0.634,1.078
2606,20260803,1.0,62.5,10.0,-5.784,-2.03,0.54,2.619,-6.381
600872,20260803,-2.0,55.0,10.0,,-4.37,-2.88,8.548,
605098,20260803,1.0,62.5,10.0,,-0.65,2.25,0.474,
688146,20260803,0.0,60.0,80.0,15.691,23.2,30.12,-12.968,14.864
2762,20260803,-2.0,55.0,10.0,,7.01,6.0,10.362,
300453,20260803,1.0,62.5,10.0,-3.481,0.86,4.07,4.136,-5.156
688071,20260803,-2.0,55.0,10.0,,-5.97,-8.92,9.418,
2258,20260803,1.0,62.5,10.0,,-1.45,-0.21,1.872,
636,20260803,-4.0,50.0,10.0,,16.51,23.35,17.45,
688260,20260803,-8.0,40.0,10.0,-2.157,12.71,21.04,22.315,-2.395
600900,20260803,1.0,62.5,10.0,-6.582,-3.95,-2.91,2.469,-6.224
600886,20260803,1.0,62.5,10.0,-6.582,-2.38,-3.13,3.519,-6.224
600025,20260803,1.0,62.5,10.0,-6.582,-3.66,-3.75,2.326,-6.224
300534,20260803,1.0,62.5,10.0,,13.48,20.94,-5.589,
600901,20260803,1.0,62.5,10.0,,-0.47,1.24,-1.679,
300408,20260803,1.0,62.5,10.0,,13.39,13.3,2.178,
688777,20260803,-2.0,55.0,10.0,,11.53,9.93,9.295,
2440,20260803,-2.0,55.0,10.0,,0.31,6.69,9.068,
603980,20260803,-2.0,55.0,10.0,,1.04,3.43,12.352,
601677,20260803,1.0,62.5,10.0,-6.848,0.65,3.51,5.472,-6.661
688585,20260803,-6.0,45.0,10.0,,8.01,7.16,27.598,
300234,20260803,-8.0,40.0,10.0,-3.885,3.38,3.16,21.648,-4.326
300093,20260804,-2.0,55.0,10.0,,-2.14,-3.74,11.985,
603261,20260804,-2.0,55.0,10.0,,-0.49,-0.85,12.554,
2768,20260804,-2.0,55.0,10.0,,10.38,11.06,12.89,
603976,20260804,1.0,62.5,10.0,-3.481,8.85,5.8,2.854,-5.156
605198,20260804,1.0,62.5,10.0,,15.12,20.78,4.019,
3013,20260804,1.0,62.5,10.0,-4.593,6.44,-3.05,6.97,-4.988
601233,20260804,1.0,62.5,10.0,,7.58,9.09,4.575,
2925,20260804,1.0,62.5,10.0,-2.157,4.88,4.97,1.744,-2.395
300214,20260804,1.0,62.5,10.0,-2.939,-3.83,-0.38,-6.643,-4.361
300506,20260804,-2.0,55.0,10.0,-4.593,-5.2,-11.41,11.481,-4.988
601678,20260804,1.0,62.5,10.0,,13.73,10.92,-0.615,
603110,20260804,1.0,62.5,10.0,,10.32,12.48,6.499,
603156,20260804,-8.0,40.0,10.0,,8.65,11.98,21.872,
703,20260804,1.0,62.5,10.0,,13.89,12.54,3.072,
603679,20260804,-9.0,37.5,10.0,,4.44,4.16,20.089,
2415,20260804,1.0,62.5,10.0,,-3.02,-5.29,6.89,
2832,20260804,1.0,62.5,10.0,,-2.76,3.67,-0.197,
603259,20260804,0.0,60.0,30.0,3.465,7.54,11.29,14.9,1.761
518,20260804,-2.0,55.0,10.0,,6.92,8.21,9.375,
603317,20260804,-2.0,55.0,10.0,,-5.34,-3.2,8.188,
600919,20260804,1.0,62.5,10.0,,0.69,1.82,-0.951,
601939,20260804,1.0,62.5,10.0,,-0.2,1.39,-5.075,
2948,20260804,1.0,62.5,10.0,,-0.18,0.88,-1.042,
601168,20260804,1.0,62.5,10.0,,11.29,1.32,3.663,
688253,20260804,1.0,62.5,10.0,,25.08,17.07,-1.96,
603519,20260804,-2.0,55.0,10.0,,-0.95,-0.82,12.34,
2216,20260804,1.0,62.5,10.0,,0.39,0.47,-1.683,
600971,20260804,1.0,62.5,10.0,,4.21,7.66,3.67,
601339,20260804,1.0,62.5,10.0,,-0.49,-3.2,1.998,
2350,20260804,1.0,62.5,10.0,-5.784,8.55,-1.25,3.926,-6.381
429,20260804,1.0,62.5,10.0,,3.42,-3.2,-4.65,
2142,20260804,1.0,62.5,10.0,,0.03,2.13,-1.006,
603228,20260804,-2.0,55.0,10.0,1.963,25.69,18.19,8.328,3.54
600483,20260804,1.0,62.5,10.0,,-2.59,-3.14,0.092,
601000,20260804,1.0,62.5,10.0,,-2.3,-3.14,3.011,
608,20260804,1.0,62.5,10.0,-6.099,9.45,17.07,6.119,-6.888
739,20260804,-2.0,55.0,10.0,,4.32,-0.18,13.146,
600546,20260804,1.0,62.5,10.0,,6.55,7.28,1.568,
600750,20260804,1.0,62.5,10.0,,-4.1,-4.61,2.728,
1872,20260804,1.0,62.5,10.0,,-1.86,-1.13,4.174,
601665,20260804,1.0,62.5,10.0,,0.81,0.97,-0.963,
2563,20260804,1.0,62.5,10.0,,-1.96,-0.82,2.68,
603373,20260804,-2.0,55.0,10.0,,3.1,9.24,12.469,
300001,20260804,-2.0,55.0,10.0,,-2.28,-0.83,8.082,
600285,20260804,1.0,62.5,10.0,,-2.28,-0.92,1.558,
582,20260804,1.0,62.5,10.0,,0.08,5.12,2.766,
301273,20260804,1.0,62.5,10.0,,5.81,14.09,-11.015,
600236,20260804,-2.0,55.0,10.0,-6.582,-1.82,-3.0,11.581,-6.224
600885,20260804,-2.0,55.0,10.0,,-2.51,-3.66,9.105,
600428,20260804,1.0,62.5,10.0,,3.2,-1.3,6.434,
2955,20260804,1.0,62.5,10.0,,7.58,9.19,-2.539,
2199,20260804,-2.0,55.0,10.0,,4.01,3.25,11.175,
300628,20260804,1.0,62.5,10.0,,-0.38,0.18,3.39,
600674,20260804,1.0,62.5,10.0,-6.582,-2.35,-0.72,-2.289,-6.224
603558,20260804,1.0,62.5,10.0,,0.48,1.83,-2.864,
333,20260804,1.0,62.5,10.0,-1.758,-1.76,0.73,-0.269,-2.402
600060,20260804,1.0,62.5,10.0,1.019,-4.25,0.91,-1.088,1.078
2606,20260804,-2.0,55.0,10.0,-5.784,-1.64,-0.27,8.4,-6.381
600872,20260804,1.0,62.5,10.0,,-3.12,-2.62,3.768,
605098,20260804,1.0,62.5,10.0,,-5.1,-3.22,6.825,
688105,20260804,1.0,62.5,10.0,,26.82,23.76,2.841,
300453,20260804,1.0,62.5,10.0,-3.481,0.1,-1.68,0.524,-5.156
2258,20260804,1.0,62.5,10.0,,-2.49,-1.52,4.626,
636,20260804,-6.0,45.0,10.0,,11.03,25.43,25.793,
688260,20260804,-6.0,45.0,10.0,-2.157,13.29,30.25,35.575,-2.395
600886,20260804,1.0,62.5,10.0,-6.582,-2.13,-1.79,-0.48,-6.224
600025,20260804,1.0,62.5,10.0,-6.582,-2.72,-1.61,-0.301,-6.224
300534,20260804,1.0,62.5,10.0,,25.42,19.85,-7.509,
300408,20260804,-8.0,40.0,10.0,,8.05,10.31,19.984,
688777,20260804,-6.0,45.0,10.0,,3.69,-1.02,25.993,
2440,20260804,1.0,62.5,10.0,,4.66,2.84,2.823,
